,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,5301円,137分,105.1%,1019件
1,750-799,5682円,135分,105.6%,850件
2,800-849,5754円,134分,105.7%,715件
3,850-899,6014円,131分,106.1%,679件
4,900-949,6320円,126分,106.7%,662件
5,950-999,5953円,126分,106.3%,670件
6,1000-1049,6482円,124分,107%,605件
7,1050-1099,6219円,122分,106.8%,600件
8,1100-1149,6769円,122分,107.4%,661件
9,1150-1199,7185円,120分,108%,632件
10,1200-1249,6401円,116分,107.4%,572件
11,1250-1299,6602円,112分,107.9%,677件
12,1300-1349,6591円,109分,108.1%,614件
13,1350-1399,7252円,106分,109.1%,621件
14,1400-1449,8398円,103分,110.9%,613件
15,1450-1499,8243円,103分,110.7%,584件
16,1500-1549,8073円,102分,110.6%,595件
17,1550-1599,7788円,96分,110.8%,577件
18,1600-1649,7378円,92分,110.7%,494件
19,1650-1699,8448円,91分,112.3%,497件
20,1700-1749,7520円,88分,111.5%,500件
21,1750-1799,8636円,85分,113.6%,488件
22,1800-1849,8014円,83分,112.9%,509件
23,1850-1899,8519円,80分,114.2%,442件
24,1900-1949,9115円,77分,115.9%,426件
25,1950-1999,9165円,74分,116.4%,448件
26,2000-2049,9228円,72分,117.1%,421件
27,2050-2099,8907円,68分,117.6%,408件
28,2100-2149,9807円,65分,120%,440件
29,2150-2199,9769円,62分,121%,407件
30,2200-2249,9976円,58分,122.8%,373件
31,2250-2299,9850円,51分,125.9%,367件
32,2300-2349,9664円,44分,129%,369件
33,2350-2399,9741円,40分,132.5%,357件
34,2400-2449,10351円,39分,135.3%,327件
35,2450-2499,10217円,38分,135.7%,352件
36,2500-2549,10134円,37分,136.1%,344件
37,2550-2599,10857円,36分,140.5%,348件
38,2600-2649,11559円,34分,145.7%,306件
39,2650-2699,11653円,33分,146.7%,302件
40,2700-2749,11964円,32分,150.6%,311件
41,2750-2799,12487円,30分,154.9%,285件
42,2800-2849,13540円,27分,166.4%,305件
43,2850-2899,13593円,25分,172.1%,279件
44,2900-2949,13763円,22分,182.3%,227件
