,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2397円,140分,102.3%,66件
1,800-849,4396円,129分,104.5%,72件
2,850-899,4093円,120分,104.5%,88件
3,900-949,2065円,126分,102.2%,123件
4,950-999,3361円,128分,103.5%,123件
5,1000-1049,3286円,124分,103.5%,125件
6,1050-1099,2882円,124分,103.1%,149件
7,1100-1149,2148円,124分,102.3%,154件
8,1150-1199,4132円,121分,104.5%,164件
9,1200-1249,5189円,114分,106.1%,171件
10,1250-1299,3233円,115分,103.8%,176件
11,1300-1349,2987円,111分,103.6%,223件
12,1350-1399,4876円,106分,106.1%,200件
13,1400-1449,4876円,110分,105.9%,206件
14,1450-1499,5091円,101分,106.7%,197件
15,1500-1549,5712円,94分,108.1%,208件
16,1550-1599,5640円,95分,107.9%,188件
17,1600-1649,5643円,97分,107.8%,190件
18,1650-1699,5506円,90分,108.2%,166件
19,1700-1749,4904円,87分,107.5%,158件
20,1750-1799,5543円,88分,108.4%,166件
21,1800-1849,5568円,80分,109.3%,152件
22,1850-1899,5947円,79分,110%,146件
23,1900-1949,6111円,75分,110.8%,160件
24,1950-1999,5920円,73分,110.7%,144件
25,2000-2049,6910円,69分,113.4%,123件
26,2050-2099,7611円,69分,114.7%,137件
27,2100-2149,6692円,63分,114.1%,119件
28,2150-2199,8657円,56分,120.5%,102件
29,2200-2249,6282円,56分,114.9%,94件
30,2250-2299,7110円,50分,119%,80件
31,2300-2349,6350円,47分,118.2%,109件
32,2350-2399,8331円,41分,126.8%,119件
33,2400-2449,8629円,39分,129.6%,91件
34,2450-2499,8720円,41分,128.1%,85件
35,2500-2549,8540円,42分,127.2%,77件
36,2550-2599,9998円,37分,135.8%,86件
37,2600-2649,9298円,37分,133.5%,80件
38,2650-2699,10271円,36分,138.5%,72件
39,2700-2749,10295円,34分,140.4%,75件
40,2750-2799,10960円,31分,147.2%,71件
41,2800-2849,11021円,28分,152.4%,67件
42,2850-2899,12915円,26分,166.2%,86件
43,2900-2949,13560円,21分,185.2%,63件
