,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4172円,123分,104.5%,25件
1,950-999,5181円,129分,105.4%,28件
2,1000-1049,3128円,116分,103.6%,34件
3,1050-1099,5003円,125分,105.4%,38件
4,1100-1149,4381円,110分,105.3%,48件
5,1150-1199,6688円,112分,107.9%,39件
6,1200-1249,5092円,116分,105.9%,53件
7,1250-1299,3193円,106分,104%,50件
8,1300-1349,5046円,105分,106.4%,48件
9,1350-1399,6247円,102分,108.1%,65件
10,1400-1449,5362円,105分,106.8%,72件
11,1450-1499,6117円,101分,108.1%,74件
12,1500-1549,5751円,104分,107.4%,71件
13,1550-1599,4918円,97分,106.8%,83件
14,1600-1649,5089円,97分,107%,91件
15,1650-1699,5955円,88分,109%,84件
16,1700-1749,6624円,88分,110.1%,74件
17,1750-1799,5269円,90分,107.8%,82件
18,1800-1849,6803円,80分,111.3%,75件
19,1850-1899,6432円,83分,110.3%,82件
20,1900-1949,7726円,76分,113.6%,85件
21,1950-1999,5857円,73分,110.6%,75件
22,2000-2049,7467円,66分,115%,67件
23,2050-2099,8672円,68分,116.9%,83件
24,2100-2149,7443円,62分,116%,61件
25,2150-2199,5307円,61分,111.7%,62件
26,2200-2249,7463円,53分,118.8%,59件
27,2250-2299,9602円,46分,128%,67件
28,2300-2349,7207円,46分,120.8%,43件
29,2350-2399,8814円,41分,128.6%,48件
30,2400-2449,8904円,37分,132.3%,41件
31,2450-2499,8250円,42分,126.3%,38件
32,2500-2549,8827円,37分,131.5%,50件
33,2550-2599,9954円,36分,136.6%,53件
34,2600-2649,10050円,35分,138%,51件
35,2650-2699,9681円,38分,134.4%,39件
36,2700-2749,10257円,34分,140.6%,40件
37,2750-2799,10872円,31分,146.3%,45件
38,2800-2849,11281円,28分,153.8%,41件
39,2850-2899,12450円,25分,165.3%,28件
40,2900-2949,12489円,21分,180.8%,36件
