,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6546円,105分,108.3%,628件
1,1550-1599,6918円,101分,109.2%,670件
2,1600-1649,6791円,97分,109.4%,609件
3,1650-1699,6841円,95分,109.6%,614件
4,1700-1749,7490円,91分,111%,588件
5,1750-1799,7942円,89分,111.9%,564件
6,1800-1849,7293円,88分,111.1%,504件
7,1850-1899,7803円,82分,112.6%,551件
8,1900-1949,8520円,82分,113.9%,515件
9,1950-1999,7625円,75分,113.6%,505件
10,2000-2049,7761円,73分,114.2%,457件
11,2050-2099,7619円,68分,114.9%,463件
12,2100-2149,8317円,63分,117.5%,470件
13,2150-2199,8516円,60分,118.9%,460件
14,2200-2249,7415円,56分,117.6%,465件
15,2250-2299,8167円,54分,120.3%,439件
16,2300-2349,8229円,51分,121.3%,429件
17,2350-2399,8644円,47分,124.4%,444件
18,2400-2449,8279円,46分,124%,370件
19,2450-2499,8900円,44分,127%,429件
20,2500-2549,9297円,44分,128.3%,376件
21,2550-2599,9954円,41分,132.4%,379件
22,2600-2649,10262円,41分,133.6%,334件
23,2650-2699,10243円,38分,135.8%,367件
24,2700-2749,11068円,36分,140.8%,306件
25,2750-2799,12178円,33分,149.4%,325件
26,2800-2849,12880円,30分,158%,310件
27,2850-2899,13771円,28分,166.2%,278件
28,2900-2949,14923円,25分,180.2%,183件
