,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,2636円,134分,102.6%,34件
1,850-899,4123円,134分,104.1%,41件
2,900-949,3174円,123分,103.5%,58件
3,950-999,3581円,133分,103.6%,47件
4,1000-1049,2720円,118分,103.1%,60件
5,1050-1099,6013円,121分,106.6%,65件
6,1100-1149,2971円,122分,103.2%,81件
7,1150-1199,1813円,115分,102.1%,67件
8,1200-1249,3411円,112分,104.1%,75件
9,1250-1299,5271円,107分,106.5%,102件
10,1300-1349,3864円,112分,104.6%,96件
11,1350-1399,4903円,110分,105.9%,101件
12,1400-1449,4590円,108分,105.7%,108件
13,1450-1499,3749円,103分,104.9%,112件
14,1500-1549,3930円,103分,105.1%,133件
15,1550-1599,4888円,94分,106.9%,114件
16,1600-1649,4330円,96分,106%,101件
17,1650-1699,4301円,98分,105.9%,113件
18,1700-1749,6106円,87分,109.3%,109件
19,1750-1799,5242円,89分,107.8%,121件
20,1800-1849,6442円,81分,110.6%,117件
21,1850-1899,3444円,81分,105.6%,104件
22,1900-1949,6913円,72分,112.9%,101件
23,1950-1999,6770円,75分,112.1%,112件
24,2000-2049,6463円,67分,112.9%,84件
25,2050-2099,5866円,67分,111.6%,93件
26,2100-2149,5672円,62分,112.2%,81件
27,2150-2199,8653円,55分,120.8%,107件
28,2200-2249,5876円,55分,114.3%,60件
29,2250-2299,8207円,49分,122.4%,76件
30,2300-2349,7706円,43分,123.9%,65件
31,2350-2399,7294円,46分,121.3%,59件
32,2400-2449,7728円,42分,124.7%,73件
33,2450-2499,8495円,41分,127.8%,71件
34,2500-2549,7926円,43分,124.8%,72件
35,2550-2599,8380円,42分,126.6%,54件
36,2600-2649,8466円,39分,128.7%,58件
37,2650-2699,8859円,37分,131.5%,60件
38,2700-2749,9701円,34分,137.6%,57件
39,2750-2799,10199円,31分,144.5%,41件
40,2800-2849,10846円,28分,151.5%,58件
41,2850-2899,12334円,27分,161.9%,49件
42,2900-2949,13679円,21分,186.9%,42件
