,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,3312円,133分,103.3%,542件
1,1000-1049,3458円,129分,103.6%,596件
2,1050-1099,4376円,123分,104.8%,612件
3,1100-1149,4436円,128分,104.6%,603件
4,1150-1199,4281円,121分,104.7%,612件
5,1200-1249,4979円,116分,105.7%,583件
6,1250-1299,4462円,117分,105.1%,528件
7,1300-1349,4416円,114分,105.2%,554件
8,1350-1399,5296円,110分,106.4%,518件
9,1400-1449,4550円,108分,105.6%,480件
10,1450-1499,4826円,106分,106.1%,488件
11,1500-1549,5199円,104分,106.7%,486件
12,1550-1599,5883円,99分,108%,458件
13,1600-1649,5261円,96分,107.3%,460件
14,1650-1699,5710円,95分,108%,449件
15,1700-1749,5119円,90分,107.6%,391件
16,1750-1799,6103円,88分,109.2%,358件
17,1800-1849,5950円,85分,109.3%,379件
18,1850-1899,6735円,81分,111.1%,323件
19,1900-1949,5765円,78分,109.8%,307件
20,1950-1999,7489円,75分,113.3%,307件
21,2000-2049,5859円,72分,110.9%,298件
22,2050-2099,6150円,69分,111.9%,301件
23,2100-2149,6670円,63分,114%,289件
24,2150-2199,6736円,61分,114.6%,271件
25,2200-2249,6704円,59分,115.3%,270件
26,2250-2299,7099円,53分,117.9%,236件
27,2300-2349,6087円,53分,115.2%,245件
28,2350-2399,7173円,49分,119.5%,206件
29,2400-2449,7279円,47分,120.6%,237件
30,2450-2499,8461円,43分,126%,222件
31,2500-2549,8430円,43分,126.4%,216件
32,2550-2599,8824円,42分,128.1%,255件
33,2600-2649,8989円,41分,129.5%,214件
34,2650-2699,9830円,37分,135.1%,189件
35,2700-2749,10781円,35分,140.8%,190件
36,2750-2799,11328円,34分,144.8%,178件
37,2800-2849,12301円,30分,154.4%,175件
38,2850-2899,13044円,27分,165.2%,149件
39,2900-2949,14550円,24分,179.9%,137件
