,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,5397円,135分,105.3%,23件
1,1000-1049,5490円,129分,105.7%,32件
2,1050-1099,4819円,123分,105.2%,41件
3,1100-1149,6315円,130分,106.5%,33件
4,1150-1199,6156円,125分,106.6%,66件
5,1200-1249,6953円,111分,108.3%,59件
6,1250-1299,6577円,112分,107.9%,65件
7,1300-1349,5352円,110分,106.5%,67件
8,1350-1399,6604円,106分,108.3%,83件
9,1400-1449,7683円,104分,109.9%,75件
10,1450-1499,6454円,106分,108.1%,73件
11,1500-1549,6091円,98分,108.3%,83件
12,1550-1599,6266円,97分,108.6%,78件
13,1600-1649,6793円,98分,109.3%,86件
14,1650-1699,7333円,91分,110.8%,73件
15,1700-1749,5789円,87分,108.9%,90件
16,1750-1799,6633円,87分,110.1%,81件
17,1800-1849,7657円,80分,112.7%,84件
18,1850-1899,7363円,77分,112.7%,96件
19,1900-1949,8059円,77分,113.9%,97件
20,1950-1999,5552円,73分,110.2%,79件
21,2000-2049,8192円,69分,115.7%,106件
22,2050-2099,8177円,67分,116.2%,112件
23,2100-2149,6284円,62分,113.5%,87件
24,2150-2199,7767円,59分,117.5%,90件
25,2200-2249,6995円,58分,116%,80件
26,2250-2299,6404円,54分,115.9%,85件
27,2300-2349,8145円,52分,121%,65件
28,2350-2399,7111円,46分,120.5%,71件
29,2400-2449,5677円,50分,115.2%,63件
30,2450-2499,8157円,42分,125.9%,61件
31,2500-2549,10113円,35分,138.2%,43件
32,2550-2599,9315円,39分,131.7%,49件
33,2600-2649,8781円,38分,130.5%,41件
34,2650-2699,9591円,36分,135.2%,49件
35,2700-2749,10413円,35分,139.7%,61件
36,2750-2799,11799円,31分,150.4%,42件
37,2800-2849,12203円,28分,157.2%,33件
38,2850-2899,13667円,27分,167.6%,48件
39,2900-2949,14520円,24分,180.5%,44件
