,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,1219円,141分,101.1%,53件
1,700-749,2060円,138分,102%,68件
2,750-799,1534円,132分,101.5%,96件
3,800-849,2959円,136分,102.9%,92件
4,850-899,1534円,130分,101.6%,96件
5,900-949,2803円,131分,102.9%,114件
6,950-999,1362円,129分,101.4%,133件
7,1000-1049,1798円,128分,101.9%,117件
8,1050-1099,2621円,123分,102.8%,143件
9,1100-1149,3476円,119分,103.9%,176件
10,1150-1199,2759円,119分,103.1%,159件
11,1200-1249,3065円,119分,103.4%,197件
12,1250-1299,3096円,116分,103.5%,180件
13,1300-1349,3436円,110分,104.1%,209件
14,1350-1399,2476円,111分,103%,224件
15,1400-1449,3203円,108分,104%,211件
16,1450-1499,3851円,101分,105.1%,175件
17,1500-1549,3265円,105分,104.1%,185件
18,1550-1599,4225円,98分,105.7%,197件
19,1600-1649,3372円,97分,104.6%,199件
20,1650-1699,5001円,90分,107.4%,208件
21,1700-1749,3298円,89分,104.9%,188件
22,1750-1799,5673円,83分,109.1%,186件
23,1800-1849,5507円,84分,108.8%,185件
24,1850-1899,4692円,79分,107.9%,153件
25,1900-1949,4958円,77分,108.6%,169件
26,1950-1999,5599円,71分,110.5%,153件
27,2000-2049,5765円,69分,111.2%,161件
28,2050-2099,6789円,65分,113.9%,140件
29,2100-2149,7385円,62分,115.8%,137件
30,2150-2199,6562円,56分,115.7%,112件
31,2200-2249,6466円,56分,115.4%,120件
32,2250-2299,6639円,52分,116.9%,125件
33,2300-2349,6383円,50分,117%,120件
34,2350-2399,5081円,50分,113.5%,113件
35,2400-2449,7701円,44分,123.5%,112件
36,2450-2499,7330円,43分,122.7%,109件
37,2500-2549,7499円,42分,123.6%,106件
38,2550-2599,7860円,40分,126%,104件
39,2600-2649,8992円,37分,132.4%,92件
40,2650-2699,8409円,37分,130.4%,101件
41,2700-2749,9404円,35分,135.5%,91件
42,2750-2799,10643円,31分,145.5%,84件
43,2800-2849,11336円,29分,151.6%,65件
44,2850-2899,12294円,25分,164.5%,83件
45,2900-2949,12894円,25分,167.7%,72件
