,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3236円,138分,103.1%,288件
1,850-899,3666円,136分,103.6%,301件
2,900-949,3804円,133分,103.8%,358件
3,950-999,4415円,130分,104.5%,360件
4,1000-1049,3591円,127分,103.8%,435件
5,1050-1099,4647円,126分,104.9%,425件
6,1100-1149,3535円,124分,103.8%,421件
7,1150-1199,3648円,121分,104%,479件
8,1200-1249,4386円,120分,104.9%,470件
9,1250-1299,4521円,116分,105.2%,402件
10,1300-1349,3802円,117分,104.3%,425件
11,1350-1399,4482円,109分,105.5%,436件
12,1400-1449,4192円,109分,105.1%,447件
13,1450-1499,4828円,104分,106.2%,413件
14,1500-1549,4744円,102分,106.2%,433件
15,1550-1599,5436円,100分,107.3%,411件
16,1600-1649,5798円,97分,107.9%,446件
17,1650-1699,5331円,93分,107.7%,384件
18,1700-1749,5097円,91分,107.5%,383件
19,1750-1799,5695円,86分,108.8%,335件
20,1800-1849,5917円,81分,109.8%,339件
21,1850-1899,6666円,81分,111%,320件
22,1900-1949,6688円,78分,111.5%,316件
23,1950-1999,6184円,73分,111.3%,283件
24,2000-2049,6976円,71分,113.1%,276件
25,2050-2099,7045円,68分,113.9%,276件
26,2100-2149,6057円,65分,112.3%,265件
27,2150-2199,5590円,64分,111.6%,263件
28,2200-2249,6791円,57分,115.9%,226件
29,2250-2299,6730円,55分,116.3%,226件
30,2300-2349,6844円,51分,117.7%,224件
31,2350-2399,7007円,48分,119.3%,229件
32,2400-2449,7798円,44分,123.7%,204件
33,2450-2499,6913円,45分,120.4%,216件
34,2500-2549,7642円,44分,123.3%,174件
35,2550-2599,9130円,40分,130.7%,199件
36,2600-2649,9495円,40分,131.7%,160件
37,2650-2699,10148円,37分,136.9%,201件
38,2700-2749,10316円,36分,137.7%,157件
39,2750-2799,11523円,33分,146.8%,146件
40,2800-2849,12562円,29分,158.1%,144件
41,2850-2899,13057円,27分,164.7%,156件
42,2900-2949,14648円,24分,181.7%,130件
