,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5350円,120分,105.9%,470件
1,1250-1299,5458円,117分,106.2%,402件
2,1300-1349,4735円,118分,105.3%,425件
3,1350-1399,5356円,110分,106.5%,436件
4,1400-1449,5059円,110分,106.2%,447件
5,1450-1499,5676円,105分,107.2%,413件
6,1500-1549,5565円,102分,107.2%,433件
7,1550-1599,6266円,100分,108.3%,411件
8,1600-1649,6613円,98分,109%,446件
9,1650-1699,6098円,94分,108.7%,384件
10,1700-1749,5835円,91分,108.5%,383件
11,1750-1799,6412円,87分,109.9%,335件
12,1800-1849,6595円,81分,110.8%,339件
13,1850-1899,7358円,81分,112.1%,320件
14,1900-1949,7358円,78分,112.5%,316件
15,1950-1999,6808円,74分,112.3%,283件
16,2000-2049,7600円,71分,114.2%,276件
17,2050-2099,7638円,68分,114.9%,276件
18,2100-2149,6612円,66分,113.4%,265件
19,2150-2199,6124円,65分,112.6%,263件
20,2200-2249,7286円,57分,116.9%,226件
21,2250-2299,7218円,56分,117.3%,226件
22,2300-2349,7298円,52分,118.8%,224件
23,2350-2399,7437円,49分,120.3%,229件
24,2400-2449,8217円,44分,124.8%,204件
25,2450-2499,7332円,46分,121.4%,216件
26,2500-2549,8060円,44分,124.3%,174件
27,2550-2599,9548円,40分,131.8%,199件
28,2600-2649,9914円,40分,132.8%,160件
29,2650-2699,10566円,37分,138.1%,201件
30,2700-2749,10735円,37分,138.8%,157件
31,2750-2799,11941円,33分,148%,146件
32,2800-2849,12980円,29分,159.3%,144件
33,2850-2899,13475円,27分,165.9%,156件
34,2900-2949,15067円,24分,182.7%,130件
