,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,3635円,114分,104.3%,22件
1,1150-1199,7767円,122分,108.5%,24件
2,1200-1249,6954円,109分,108.5%,33件
3,1250-1299,10258円,110分,112.5%,30件
4,1300-1349,6773円,109分,108.3%,33件
5,1350-1399,6193円,101分,108.2%,31件
6,1400-1449,8106円,99分,110.9%,41件
7,1450-1499,7992円,95分,111.3%,42件
8,1500-1549,8765円,96分,112.2%,47件
9,1550-1599,9287円,98分,112.6%,55件
10,1600-1649,7046円,97分,109.7%,49件
11,1650-1699,8382円,89分,112.5%,63件
12,1700-1749,7364円,92分,110.6%,60件
13,1750-1799,9275円,84分,114.7%,66件
14,1800-1849,9752円,78分,116.6%,57件
15,1850-1899,7855円,86分,112.2%,55件
16,1900-1949,10026円,75分,117.8%,52件
17,1950-1999,8219円,78分,114.1%,58件
18,2000-2049,9260円,71分,117.4%,58件
19,2050-2099,8056円,67分,116.1%,51件
20,2100-2149,10348円,59分,123.3%,42件
21,2150-2199,10737円,62分,123.2%,58件
22,2200-2249,8125円,54分,120.2%,36件
23,2250-2299,7734円,53分,119.6%,47件
24,2300-2349,10273円,45分,130.3%,48件
25,2350-2399,10961円,38分,138.2%,41件
26,2400-2449,8125円,44分,124.6%,31件
27,2450-2499,11272円,36分,142.2%,33件
28,2500-2549,10916円,33分,144.8%,28件
29,2550-2599,11586円,34分,144.9%,31件
30,2600-2649,11308円,35分,143.5%,28件
31,2650-2699,12155円,33分,149.4%,38件
32,2700-2749,12272円,30分,154.8%,32件
33,2750-2799,12275円,32分,151.8%,28件
34,2800-2849,12689円,28分,160.1%,26件
35,2850-2899,13281円,26分,169%,31件
36,2900-2949,13691円,22分,184.4%,28件
