,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4234円,127分,104.5%,1312件
1,1100-1149,4256円,125分,104.6%,1278件
2,1150-1199,3983円,123分,104.3%,1249件
3,1200-1249,3692円,120分,104.1%,1139件
4,1250-1299,4584円,116分,105.3%,1174件
5,1300-1349,5356円,114分,106.2%,1067件
6,1350-1399,4762円,112分,105.7%,1093件
7,1400-1449,4793円,109分,105.9%,1084件
8,1450-1499,4730円,105分,106%,1050件
9,1500-1549,4986円,103分,106.5%,1091件
10,1550-1599,5574円,100分,107.4%,994件
11,1600-1649,5866円,96分,108.1%,1021件
12,1650-1699,5677円,95分,107.9%,882件
13,1700-1749,5716円,91分,108.4%,919件
14,1750-1799,6049円,90分,109%,868件
15,1800-1849,5375円,86分,108.4%,836件
16,1850-1899,5967円,82分,109.7%,826件
17,1900-1949,6314円,78分,110.8%,834件
18,1950-1999,6441円,74分,111.5%,802件
19,2000-2049,6298円,72分,111.7%,777件
20,2050-2099,6046円,67分,112%,805件
21,2100-2149,6318円,65分,113%,740件
22,2150-2199,6761円,62分,114.5%,759件
23,2200-2249,6919円,58分,115.8%,763件
24,2250-2299,6665円,55分,116.1%,648件
25,2300-2349,6555円,51分,117%,680件
26,2350-2399,7163円,49分,119.3%,661件
27,2400-2449,7671円,47分,121.9%,658件
28,2450-2499,8100円,46分,123.6%,608件
29,2500-2549,7901円,44分,123.8%,625件
30,2550-2599,9067円,41分,129.1%,572件
31,2600-2649,9613円,40分,131.9%,559件
32,2650-2699,9922円,38分,134.8%,525件
33,2700-2749,10503円,36分,138.4%,476件
34,2750-2799,11552円,33分,146.9%,386件
35,2800-2849,12466円,30分,156.1%,346件
36,2850-2899,13068円,27分,165.7%,273件
37,2900-2949,14379円,24分,180.3%,185件
