,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,7943円,105分,110.1%,328件
1,1450-1499,9179円,107分,111.5%,262件
2,1500-1549,8368円,101分,111.1%,279件
3,1550-1599,8888円,100分,111.8%,249件
4,1600-1649,7890円,92分,111.4%,232件
5,1650-1699,9470円,93分,113.6%,238件
6,1700-1749,9210円,90分,113.6%,199件
7,1750-1799,9193円,87分,114.1%,220件
8,1800-1849,10431円,83分,116.8%,234件
9,1850-1899,8963円,81分,114.8%,231件
10,1900-1949,9440円,80分,115.7%,217件
11,1950-1999,9376円,77分,116.2%,168件
12,2000-2049,9488円,72分,117.7%,182件
13,2050-2099,10498円,68分,120.7%,168件
14,2100-2149,10880円,65分,122.2%,180件
15,2150-2199,9290円,62分,120.1%,167件
16,2200-2249,10368円,57分,124.3%,169件
17,2250-2299,9935円,50分,126.5%,166件
18,2300-2349,9338円,46分,127.2%,164件
19,2350-2399,10418円,42分,133.3%,146件
20,2400-2449,11130円,40分,137.3%,145件
21,2450-2499,10988円,40分,137%,129件
22,2500-2549,10293円,40分,134.1%,126件
23,2550-2599,11298円,37分,140.5%,105件
24,2600-2649,11786円,37分,142.2%,120件
25,2650-2699,12887円,35分,148.6%,117件
26,2700-2749,12526円,35分,147.2%,113件
27,2750-2799,13116円,31分,157.1%,113件
28,2800-2849,13368円,30分,159.1%,111件
29,2850-2899,14344円,28分,169%,91件
30,2900-2949,14986円,24分,185%,74件
