,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,3174円,145分,102.9%,1735件
1,600-649,3020円,144分,102.8%,1456件
2,650-699,2765円,142分,102.6%,1208件
3,700-749,3425円,140分,103.3%,1157件
4,750-799,3594円,135分,103.5%,1125件
5,800-849,3384円,135分,103.3%,1143件
6,850-899,3692円,132分,103.7%,1021件
7,900-949,3289円,130分,103.4%,1009件
8,950-999,3779円,128分,103.9%,1077件
9,1000-1049,4146円,129分,104.3%,1071件
10,1050-1099,4036円,124分,104.3%,963件
11,1100-1149,4135円,120分,104.6%,1149件
12,1150-1199,4448円,118分,105%,1095件
13,1200-1249,4456円,117分,105.1%,1041件
14,1250-1299,5359円,113分,106.3%,1057件
15,1300-1349,5588円,112分,106.6%,997件
16,1350-1399,5009円,110分,106.1%,1014件
17,1400-1449,5012円,106分,106.3%,924件
18,1450-1499,5169円,102分,106.8%,889件
19,1500-1549,5859円,101分,107.7%,858件
20,1550-1599,4954円,98分,106.7%,860件
21,1600-1649,5841円,95分,108.2%,833件
22,1650-1699,5605円,92分,108.1%,836件
23,1700-1749,5841円,89分,108.8%,778件
24,1750-1799,6483円,86分,110%,736件
25,1800-1849,6745円,85分,110.6%,772件
26,1850-1899,6555円,81分,110.8%,707件
27,1900-1949,6521円,78分,111.1%,714件
28,1950-1999,6793円,76分,111.9%,711件
29,2000-2049,7106円,73分,113%,724件
30,2050-2099,7509円,69分,114.5%,649件
31,2100-2149,7251円,64分,115.2%,664件
32,2150-2199,6992円,59分,115.9%,633件
33,2200-2249,7293円,53分,118.3%,609件
34,2250-2299,7671円,51分,120.2%,595件
35,2300-2349,7605円,48分,121.2%,573件
36,2350-2399,7759円,45分,123.1%,573件
37,2400-2449,7902円,44分,124.1%,578件
38,2450-2499,8573円,41分,127.7%,545件
39,2500-2549,8603円,40分,128.3%,521件
40,2550-2599,8792円,40分,129.3%,513件
41,2600-2649,9280円,39分,131.8%,464件
42,2650-2699,10151円,36分,137.6%,499件
43,2700-2749,10428円,34分,140.7%,462件
44,2750-2799,10979円,31分,147.1%,474件
45,2800-2849,11857円,29分,154%,432件
46,2850-2899,11548円,30分,151.7%,381件
