,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,4034円,135分,104%,34件
1,850-899,5597円,135分,105.5%,41件
2,900-949,4493円,124分,104.8%,58件
3,950-999,4997円,134分,105%,47件
4,1000-1049,3982円,119分,104.5%,60件
5,1050-1099,7408円,122分,108.1%,65件
6,1100-1149,4266円,123分,104.6%,81件
7,1150-1199,2988円,116分,103.4%,67件
8,1200-1249,4612円,113分,105.4%,75件
9,1250-1299,6487円,108分,108%,102件
10,1300-1349,5080円,113分,106%,96件
11,1350-1399,6126円,111分,107.4%,101件
12,1400-1449,5785円,109分,107.1%,108件
13,1450-1499,4847円,104分,106.2%,112件
14,1500-1549,5048円,104分,106.5%,133件
15,1550-1599,5924円,95分,108.3%,114件
16,1600-1649,5361円,97分,107.4%,101件
17,1650-1699,5375円,98分,107.3%,113件
18,1700-1749,7113円,88分,110.8%,109件
19,1750-1799,6237円,90分,109.2%,121件
20,1800-1849,7393円,82分,112.1%,117件
21,1850-1899,4268円,82分,106.9%,104件
22,1900-1949,7778円,72分,114.3%,101件
23,1950-1999,7656円,76分,113.5%,112件
24,2000-2049,7257円,68分,114.3%,84件
25,2050-2099,6630円,68分,113%,93件
26,2100-2149,6347円,63分,113.5%,81件
27,2150-2199,9380円,56分,122.3%,107件
28,2200-2249,6502円,55分,115.7%,60件
29,2250-2299,8828円,49分,123.9%,76件
30,2300-2349,8274円,43分,125.4%,65件
31,2350-2399,7846円,46分,122.6%,59件
32,2400-2449,8270円,42分,126.2%,73件
33,2450-2499,9038円,41分,129.3%,71件
34,2500-2549,8468円,43分,126.2%,72件
35,2550-2599,8923円,42分,128%,54件
36,2600-2649,9008円,40分,130.2%,58件
37,2650-2699,9402円,38分,133.1%,60件
38,2700-2749,10243円,35分,139.2%,57件
39,2750-2799,10741円,31分,146.1%,41件
40,2800-2849,11388円,29分,153.2%,58件
41,2850-2899,12877円,27分,163.5%,49件
42,2900-2949,14221円,21分,188.3%,42件
