,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,9940円,104分,112.8%,526件
1,1450-1499,10972円,100分,114.6%,518件
2,1500-1549,10469円,100分,113.9%,495件
3,1550-1599,10622円,99分,114.3%,500件
4,1600-1649,10454円,93分,115%,484件
5,1650-1699,9741円,89分,114.6%,420件
6,1700-1749,10843円,89分,116.2%,424件
7,1750-1799,9775円,84分,115.4%,424件
8,1800-1849,10527円,82分,117%,409件
9,1850-1899,10136円,81分,116.7%,422件
10,1900-1949,10768円,77分,118.5%,374件
11,1950-1999,11338円,74分,120.3%,358件
12,2000-2049,11799円,72分,121.9%,371件
13,2050-2099,11778円,69分,122.9%,354件
14,2100-2149,10882円,65分,122.3%,328件
15,2150-2199,12251円,63分,126%,361件
16,2200-2249,12111円,59分,127.5%,340件
17,2250-2299,12067円,56分,129%,320件
18,2300-2349,12226円,46分,135.1%,307件
19,2350-2399,11429円,40分,138%,303件
20,2400-2449,11447円,37分,141.6%,291件
21,2450-2499,12101円,36分,144.2%,273件
22,2500-2549,12192円,35分,146.1%,298件
23,2550-2599,11986円,35分,146.1%,295件
24,2600-2649,12743円,33分,151.5%,286件
25,2650-2699,13352円,31分,156.7%,252件
26,2700-2749,13650円,31分,159.3%,250件
27,2750-2799,14000円,28分,165.9%,271件
28,2800-2849,14304円,28分,168.9%,230件
29,2850-2899,15508円,24分,185.4%,246件
30,2900-2949,15293円,23分,189.8%,211件
