,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,869円,149分,100.8%,3280件
1,550-599,1231円,145分,101.1%,3182件
2,600-649,1195円,144分,101.1%,3171件
3,650-699,1178円,142分,101.1%,3154件
4,700-749,1412円,141分,101.3%,3157件
5,750-799,1738円,138分,101.7%,3006件
6,800-849,1538円,134分,101.5%,3267件
7,850-899,1877円,133分,101.9%,3358件
8,900-949,2029円,130分,102.1%,3220件
9,950-999,2392円,128分,102.5%,3133件
10,1000-1049,2355円,127分,102.5%,2999件
11,1050-1099,2218円,125分,102.4%,2978件
12,1100-1149,2510円,121分,102.8%,2780件
13,1150-1199,2744円,118分,103.1%,2722件
14,1200-1249,2860円,117分,103.3%,2612件
15,1250-1299,3161円,114分,103.7%,2542件
16,1300-1349,3167円,111分,103.8%,2508件
17,1350-1399,2901円,109分,103.5%,2507件
18,1400-1449,3481円,105分,104.4%,2425件
19,1450-1499,3463円,104分,104.4%,2301件
20,1500-1549,3768円,101分,105%,2342件
21,1550-1599,3881円,98分,105.3%,2209件
22,1600-1649,4003円,95分,105.6%,2222件
23,1650-1699,4073円,93分,105.8%,2219件
24,1700-1749,4159円,90分,106.2%,2115件
25,1750-1799,4430円,88分,106.7%,1986件
26,1800-1849,4238円,84分,106.7%,2068件
27,1850-1899,4561円,80分,107.6%,2019件
28,1900-1949,4249円,77分,107.4%,1810件
29,1950-1999,5075円,74分,109.2%,1886件
30,2000-2049,5241円,71分,109.9%,1791件
31,2050-2099,5168円,67分,110.2%,1776件
32,2100-2149,5200円,65分,110.7%,1744件
33,2150-2199,5410円,62分,111.7%,1721件
34,2200-2249,5625円,58分,113%,1634件
35,2250-2299,5843円,55分,114.3%,1564件
36,2300-2349,6383円,50分,117%,1568件
37,2350-2399,6194円,49分,117%,1524件
38,2400-2449,6693円,46分,119.5%,1490件
39,2450-2499,7107円,44分,121.6%,1488件
40,2500-2549,7442円,43分,123.1%,1410件
41,2550-2599,7453円,43分,123.4%,1177件
