,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2595円,141分,102.5%,204件
1,650-699,2539円,142分,102.4%,215件
2,700-749,2618円,140分,102.5%,239件
3,750-799,1557円,141分,101.5%,281件
4,800-849,2606円,137分,102.5%,288件
5,850-899,3039円,135分,103%,301件
6,900-949,3190円,132分,103.2%,358件
7,950-999,3807円,129分,103.9%,360件
8,1000-1049,3010円,126分,103.2%,435件
9,1050-1099,4054円,125分,104.3%,425件
10,1100-1149,2969円,123分,103.2%,421件
11,1150-1199,3092円,121分,103.4%,479件
12,1200-1249,3827円,119分,104.3%,470件
13,1250-1299,3977円,116分,104.6%,402件
14,1300-1349,3261円,117分,103.7%,425件
15,1350-1399,3975円,108分,104.9%,436件
16,1400-1449,3689円,108分,104.5%,447件
17,1450-1499,4336円,104分,105.6%,413件
18,1500-1549,4267円,101分,105.6%,433件
19,1550-1599,4955円,99分,106.7%,411件
20,1600-1649,5325円,97分,107.3%,446件
21,1650-1699,4885円,92分,107%,384件
22,1700-1749,4669円,90分,106.9%,383件
23,1750-1799,5278円,86分,108.2%,335件
24,1800-1849,5524円,80分,109.2%,339件
25,1850-1899,6264円,80分,110.4%,320件
26,1900-1949,6299円,77分,110.9%,316件
27,1950-1999,5822円,73分,110.7%,283件
28,2000-2049,6614円,71分,112.5%,276件
29,2050-2099,6701円,67分,113.3%,276件
30,2100-2149,5734円,65分,111.7%,265件
31,2150-2199,5280円,64分,111%,263件
32,2200-2249,6503円,57分,115.3%,226件
33,2250-2299,6447円,55分,115.7%,226件
34,2300-2349,6581円,51分,117.1%,224件
35,2350-2399,6758円,48分,118.7%,229件
36,2400-2449,7555円,44分,123.1%,204件
37,2450-2499,6670円,45分,119.7%,216件
38,2500-2549,7399円,44分,122.6%,174件
39,2550-2599,8887円,39分,130%,199件
40,2600-2649,9252円,40分,131.1%,160件
41,2650-2699,9905円,36分,136.3%,201件
42,2700-2749,10073円,36分,137%,157件
43,2750-2799,11280円,33分,146.1%,146件
44,2800-2849,12319円,29分,157.4%,144件
45,2850-2899,12814円,27分,164%,156件
46,2900-2949,14405円,24分,181.1%,130件
