,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,3276円,126分,103.5%,25件
1,1100-1149,3419円,119分,103.8%,34件
2,1150-1199,5484円,127分,105.7%,29件
3,1200-1249,5424円,120分,106%,54件
4,1250-1299,5860円,108分,107.2%,48件
5,1300-1349,4841円,113分,105.7%,48件
6,1350-1399,3802円,106分,104.8%,54件
7,1400-1449,6175円,103分,108%,75件
8,1450-1499,6880円,101分,109.1%,62件
9,1500-1549,5348円,103分,106.9%,61件
10,1550-1599,4220円,93分,106%,64件
11,1600-1649,4865円,92分,107.1%,59件
12,1650-1699,5950円,93分,108.5%,72件
13,1700-1749,6285円,89分,109.5%,56件
14,1750-1799,4714円,82分,107.6%,73件
15,1800-1849,5377円,82分,108.7%,67件
16,1850-1899,5977円,75分,110.6%,58件
17,1900-1949,6269円,73分,111.5%,77件
18,1950-1999,7061円,74分,112.8%,79件
19,2000-2049,4957円,67分,109.9%,64件
20,2050-2099,6978円,65分,114.3%,81件
21,2100-2149,6207円,65分,112.8%,82件
22,2150-2199,5112円,58分,111.7%,69件
23,2200-2249,6708円,54分,116.5%,69件
24,2250-2299,6416円,54分,115.7%,67件
25,2300-2349,6354円,49分,117.2%,73件
26,2350-2399,7214円,45分,121.4%,48件
27,2400-2449,5699円,46分,116.4%,50件
28,2450-2499,5792円,47分,116.5%,54件
29,2500-2549,7912円,40分,126.4%,48件
30,2550-2599,9219円,35分,135%,29件
31,2600-2649,9519円,36分,135.7%,42件
32,2650-2699,8727円,35分,132.9%,36件
33,2700-2749,9648円,34分,137.9%,41件
34,2750-2799,10197円,33分,141%,48件
35,2800-2849,12037円,28分,157.7%,34件
36,2850-2899,12729円,25分,166.6%,25件
37,2900-2949,13934円,23分,179.5%,40件
