,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,4603円,135分,104.5%,50件
1,900-949,6197円,127分,106.5%,47件
2,950-999,5619円,113分,106.7%,57件
3,1000-1049,3499円,122分,103.8%,87件
4,1050-1099,4320円,122分,104.7%,79件
5,1100-1149,5660円,119分,106.3%,83件
6,1150-1199,5221円,114分,106.1%,102件
7,1200-1249,3434円,120分,103.8%,103件
8,1250-1299,6169円,115分,107.2%,111件
9,1300-1349,7279円,109分,108.9%,125件
10,1350-1399,5485円,108分,106.7%,124件
11,1400-1449,4051円,105分,105.1%,150件
12,1450-1499,6672円,101分,108.8%,139件
13,1500-1549,6583円,104分,108.4%,151件
14,1550-1599,6685円,94分,109.5%,149件
15,1600-1649,7825円,88分,111.8%,155件
16,1650-1699,7303円,89分,111%,128件
17,1700-1749,7547円,90分,111.2%,131件
18,1750-1799,7872円,82分,112.7%,118件
19,1800-1849,6740円,81分,111.1%,126件
20,1850-1899,7208円,82分,111.7%,107件
21,1900-1949,7155円,71分,113.4%,105件
22,1950-1999,7589円,72分,114%,99件
23,2000-2049,7472円,70分,114.3%,111件
24,2050-2099,7982円,65分,116.4%,95件
25,2100-2149,9771円,60分,121.8%,79件
26,2150-2199,9708円,62分,120.8%,92件
27,2200-2249,8580円,56分,120.5%,76件
28,2250-2299,10888円,49分,129.7%,63件
29,2300-2349,7824円,49分,121.5%,62件
30,2350-2399,7841円,43分,124.2%,53件
31,2400-2449,7834円,41分,125.6%,73件
32,2450-2499,10436円,34分,140.7%,74件
33,2500-2549,10226円,34分,139.7%,67件
34,2550-2599,9959円,38分,134.6%,58件
35,2600-2649,10075円,38分,135.6%,50件
36,2650-2699,11782円,33分,147.6%,55件
37,2700-2749,11126円,32分,146.8%,56件
38,2750-2799,12619円,30分,155.9%,47件
39,2800-2849,12414円,28分,160.2%,57件
40,2850-2899,12814円,24分,170.6%,49件
41,2900-2949,12690円,22分,176.2%,36件
