,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,-1045円,153分,99.1%,39件
1,600-649,61円,145分,100.1%,61件
2,650-699,1208円,140分,101.2%,81件
3,700-749,820円,136分,100.8%,116件
4,750-799,1430円,136分,101.4%,107件
5,800-849,1108円,131分,101.1%,114件
6,850-899,1412円,134分,101.4%,136件
7,900-949,349円,134分,100.3%,161件
8,950-999,301円,132分,100.3%,142件
9,1000-1049,2027円,124分,102.2%,170件
10,1050-1099,2585円,120分,102.9%,211件
11,1100-1149,2148円,119分,102.4%,190件
12,1150-1199,2053円,121分,102.3%,231件
13,1200-1249,2555円,117分,102.9%,218件
14,1250-1299,2436円,113分,102.9%,250件
15,1300-1349,1928円,112分,102.3%,265件
16,1350-1399,2394円,111分,102.9%,252件
17,1400-1449,2924円,105分,103.7%,211件
18,1450-1499,2316円,109分,102.8%,221件
19,1500-1549,3256円,100分,104.3%,244件
20,1550-1599,2529円,100分,103.4%,239件
21,1600-1649,3806円,92分,105.5%,236件
22,1650-1699,2637円,90分,103.9%,224件
23,1700-1749,4987円,86分,107.8%,228件
24,1750-1799,5208円,86分,108.1%,236件
25,1800-1849,4401円,81分,107.2%,197件
26,1850-1899,4451円,79分,107.5%,207件
27,1900-1949,4922円,74分,108.9%,186件
28,1950-1999,4906円,71分,109.2%,194件
29,2000-2049,6371円,68分,112.4%,169件
30,2050-2099,6025円,65分,112.3%,163件
31,2100-2149,5614円,59分,112.6%,145件
32,2150-2199,5831円,60分,113%,154件
33,2200-2249,6046円,56分,114.4%,150件
34,2250-2299,5207円,55分,112.7%,139件
35,2300-2349,4196円,54分,110.4%,129件
36,2350-2399,6819円,45分,120.1%,134件
37,2400-2449,6309円,45分,118.7%,127件
38,2450-2499,7048円,43分,122.1%,135件
39,2500-2549,7452円,42分,123.9%,128件
40,2550-2599,7724円,40分,125.7%,106件
41,2600-2649,7461円,39分,125.5%,118件
42,2650-2699,8156円,38分,128.4%,102件
43,2700-2749,9473円,34分,137.5%,100件
44,2750-2799,10329円,32分,143.1%,80件
45,2800-2849,11350円,29分,152.9%,99件
46,2850-2899,11814円,28分,156.6%,92件
47,2900-2949,12837円,23分,174.4%,71件
