,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,1878円,141分,101.8%,3527件
1,800-849,2300円,138分,102.2%,2996件
2,850-899,2514円,134分,102.5%,2731件
3,900-949,2323円,132分,102.3%,2661件
4,950-999,2148円,131分,102.2%,2508件
5,1000-1049,2508円,127分,102.6%,2456件
6,1050-1099,2782円,125分,103%,2499件
7,1100-1149,3584円,123分,103.9%,2339件
8,1150-1199,3040円,121分,103.3%,2370件
9,1200-1249,3511円,117分,104%,2319件
10,1250-1299,3240円,115分,103.8%,2234件
11,1300-1349,3324円,113分,103.9%,2274件
12,1350-1399,3953円,110分,104.8%,2128件
13,1400-1449,4102円,108分,105.1%,2150件
14,1450-1499,4009円,106分,105.1%,1995件
15,1500-1549,4348円,101分,105.8%,2020件
16,1550-1599,4716円,100分,106.3%,1925件
17,1600-1649,4171円,97分,105.8%,1894件
18,1650-1699,4675円,93分,106.7%,1804件
19,1700-1749,4799円,90分,107.1%,1804件
20,1750-1799,4381円,87分,106.7%,1732件
21,1800-1849,4615円,84分,107.4%,1697件
22,1850-1899,4948円,80分,108.3%,1721件
23,1900-1949,5305円,78分,109%,1624件
24,1950-1999,4976円,75分,108.9%,1619件
25,2000-2049,5603円,72分,110.4%,1587件
26,2050-2099,5568円,69分,110.7%,1463件
27,2100-2149,5411円,66分,111%,1448件
28,2150-2199,6125円,63分,112.9%,1441件
29,2200-2249,6042円,59分,113.7%,1422件
30,2250-2299,6089円,56分,114.6%,1324件
31,2300-2349,6276円,52分,116.1%,1348件
32,2350-2399,6703円,49分,118.3%,1247件
33,2400-2449,7137円,47分,120.4%,1269件
34,2450-2499,7435円,45分,121.9%,1190件
35,2500-2549,8138円,43分,125%,1088件
36,2550-2599,8494円,41分,127.6%,880件
37,2600-2649,8907円,40分,129.9%,781件
38,2650-2699,9455円,37分,133.8%,584件
39,2700-2749,10516円,35分,139.7%,481件
40,2750-2799,11045円,32分,145.7%,379件
41,2800-2849,12274円,30分,154.9%,333件
42,2850-2899,12784円,27分,162.4%,258件
43,2900-2949,13733円,24分,175.8%,177件
