,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,2446円,138分,102.4%,2996件
1,850-899,2658円,135分,102.6%,2731件
2,900-949,2464円,132分,102.5%,2661件
3,950-999,2288円,132分,102.3%,2508件
4,1000-1049,2644円,127分,102.8%,2456件
5,1050-1099,2916円,125分,103.1%,2499件
6,1100-1149,3719円,123分,104%,2339件
7,1150-1199,3172円,121分,103.5%,2370件
8,1200-1249,3639円,117分,104.1%,2319件
9,1250-1299,3365円,115分,103.9%,2234件
10,1300-1349,3447円,113分,104.1%,2274件
11,1350-1399,4074円,110分,105%,2128件
12,1400-1449,4222円,108分,105.2%,2150件
13,1450-1499,4126円,106分,105.2%,1995件
14,1500-1549,4460円,101分,105.9%,2020件
15,1550-1599,4828円,100分,106.4%,1925件
16,1600-1649,4278円,97分,105.9%,1894件
17,1650-1699,4779円,93分,106.8%,1804件
18,1700-1749,4901円,91分,107.2%,1804件
19,1750-1799,4477円,87分,106.9%,1732件
20,1800-1849,4708円,84分,107.5%,1697件
21,1850-1899,5039円,80分,108.4%,1721件
22,1900-1949,5394円,78分,109.2%,1624件
23,1950-1999,5060円,75分,109%,1619件
24,2000-2049,5686円,72分,110.5%,1587件
25,2050-2099,5648円,69分,110.8%,1463件
26,2100-2149,5487円,66分,111.1%,1448件
27,2150-2199,6199円,63分,113.1%,1441件
28,2200-2249,6110円,59分,113.9%,1422件
29,2250-2299,6154円,56分,114.7%,1324件
30,2300-2349,6339円,52分,116.3%,1348件
31,2350-2399,6763円,49分,118.5%,1247件
32,2400-2449,7195円,47分,120.6%,1269件
33,2450-2499,7494円,45分,122%,1190件
34,2500-2549,8197円,43分,125.1%,1088件
35,2550-2599,8552円,41分,127.7%,880件
36,2600-2649,8966円,40分,130.1%,781件
37,2650-2699,9513円,37分,133.9%,584件
38,2700-2749,10575円,35分,139.9%,481件
39,2750-2799,11104円,32分,145.8%,379件
40,2800-2849,12333円,30分,155.1%,333件
41,2850-2899,12842円,27分,162.6%,258件
42,2900-2949,13791円,24分,176%,177件
