,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,7292円,103分,109.5%,95件
1,1550-1599,6909円,103分,108.9%,109件
2,1600-1649,7686円,96分,110.7%,95件
3,1650-1699,7716円,94分,110.9%,85件
4,1700-1749,7692円,96分,110.6%,100件
5,1750-1799,9186円,85分,114.4%,93件
6,1800-1849,8273円,88分,112.6%,99件
7,1850-1899,9823円,79分,116.5%,105件
8,1900-1949,6779円,79分,111.4%,88件
9,1950-1999,9705円,71分,118.3%,84件
10,2000-2049,10125円,75分,118%,99件
11,2050-2099,8808円,66分,117.7%,72件
12,2100-2149,7640円,66分,115.4%,77件
13,2150-2199,8052円,59分,118.1%,68件
14,2200-2249,10484円,53分,126.5%,84件
15,2250-2299,8168円,51分,121.2%,48件
16,2300-2349,9802円,47分,128.1%,61件
17,2350-2399,9722円,43分,130.5%,51件
18,2400-2449,9522円,44分,129%,50件
19,2450-2499,9517円,41分,131.1%,57件
20,2500-2549,10509円,40分,134.7%,60件
21,2550-2599,10178円,41分,133.1%,61件
22,2600-2649,10203円,41分,132.8%,46件
23,2650-2699,10451円,39分,136%,49件
24,2700-2749,11345円,35分,142.9%,52件
25,2750-2799,11806円,33分,148.2%,47件
26,2800-2849,12425円,30分,156.1%,33件
27,2850-2899,13196円,25分,169.4%,50件
28,2900-2949,14880円,26分,177.6%,38件
