,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,4747円,136分,104.6%,666件
1,700-749,4374円,137分,104.3%,883件
2,750-799,5045円,132分,105.1%,791件
3,800-849,5402円,131分,105.5%,709件
4,850-899,5454円,129分,105.6%,634件
5,900-949,5358円,128分,105.6%,579件
6,950-999,4962円,127分,105.2%,534件
7,1000-1049,5572円,121分,106.1%,514件
8,1050-1099,5621円,120分,106.2%,433件
9,1100-1149,5949円,119分,106.7%,401件
10,1150-1199,5869円,116分,106.7%,360件
11,1200-1249,6708円,115分,107.8%,388件
12,1250-1299,6397円,110分,107.7%,675件
13,1300-1349,6402円,107分,108%,372件
14,1350-1399,7275円,104分,109.3%,401件
15,1400-1449,7165円,102分,109.3%,373件
16,1450-1499,6935円,100分,109.2%,308件
17,1500-1549,6469円,98分,108.8%,319件
18,1550-1599,7643円,94分,110.8%,310件
19,1600-1649,7992円,93分,111.5%,286件
20,1650-1699,7753円,88分,111.7%,243件
21,1700-1749,8731円,85分,113.7%,252件
22,1750-1799,7724円,85分,112.1%,236件
23,1800-1849,8683円,82分,114.1%,264件
24,1850-1899,8399円,77分,114.6%,252件
25,1900-1949,7726円,77分,113.4%,235件
26,1950-1999,9569円,71分,117.9%,232件
27,2000-2049,9444円,71分,117.8%,219件
28,2050-2099,8776円,67分,117.4%,186件
29,2100-2149,10049円,65分,120.5%,221件
30,2150-2199,10084円,62分,121.8%,191件
31,2200-2249,9805円,55分,123.9%,201件
32,2250-2299,9681円,50分,125.6%,176件
33,2300-2349,10080円,45分,129.8%,187件
34,2350-2399,10820円,39分,136.8%,176件
35,2400-2449,10616円,37分,137.9%,172件
36,2450-2499,10572円,36分,139%,207件
37,2500-2549,11125円,35分,142.9%,186件
38,2550-2599,10990円,35分,141.6%,173件
39,2600-2649,12078円,32分,150.2%,180件
40,2650-2699,11400円,32分,147.1%,151件
41,2700-2749,12474円,29分,156.6%,166件
42,2750-2799,12502円,29分,156.8%,142件
43,2800-2849,13122円,27分,165.2%,155件
44,2850-2899,14204円,25分,175.8%,134件
45,2900-2949,14508円,21分,191.3%,131件
