,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,4533円,138分,104.4%,7406件
1,650-699,4831円,137分,104.7%,2369件
2,700-749,5085円,134分,105.1%,1246件
3,750-799,4924円,132分,105%,854件
4,800-849,5419円,130分,105.6%,716件
5,850-899,5337円,130分,105.5%,600件
6,900-949,5915円,126分,106.3%,567件
7,950-999,6286円,122分,106.9%,566件
8,1000-1049,5665円,122分,106.2%,562件
9,1050-1099,6302円,120分,107%,498件
10,1100-1149,6105円,117分,106.9%,507件
11,1150-1199,6356円,118分,107.2%,545件
12,1200-1249,7127円,116分,108.2%,524件
13,1250-1299,6407円,111分,107.7%,477件
14,1300-1349,6614円,108分,108.2%,575件
15,1350-1399,6440円,104分,108.3%,506件
16,1400-1449,7367円,101分,109.7%,526件
17,1450-1499,8406円,98分,111.5%,518件
18,1500-1549,7923円,98分,110.8%,495件
19,1550-1599,8099円,97分,111.1%,500件
20,1600-1649,8079円,91分,111.9%,484件
21,1650-1699,7505円,87分,111.5%,420件
22,1700-1749,8536円,87分,113%,424件
23,1750-1799,7644円,83分,112.3%,424件
24,1800-1849,8383円,81分,113.9%,409件
25,1850-1899,8056円,79分,113.5%,422件
26,1900-1949,8742円,76分,115.4%,374件
27,1950-1999,9317円,73分,117.1%,358件
28,2000-2049,9818円,70分,118.7%,371件
29,2050-2099,9866円,67分,119.7%,354件
30,2100-2149,9107円,64分,119.1%,328件
31,2150-2199,10431円,61分,122.7%,361件
32,2200-2249,10392円,57分,124.3%,340件
33,2250-2299,10437円,54分,125.7%,320件
34,2300-2349,10786円,45分,131.8%,307件
35,2350-2399,10187円,39分,134.9%,303件
36,2400-2449,10275円,36分,138.4%,291件
37,2450-2499,10929円,35分,141.1%,273件
38,2500-2549,11020円,34分,142.9%,298件
39,2550-2599,10813円,34分,142.9%,295件
40,2600-2649,11570円,32分,148.3%,286件
41,2650-2699,12180円,30分,153.5%,252件
42,2700-2749,12478円,30分,156.1%,250件
43,2750-2799,12828円,27分,162.7%,271件
44,2800-2849,13131円,27分,165.7%,230件
45,2850-2899,14336円,23分,182.5%,246件
46,2900-2949,14120円,22分,186.9%,211件
