,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,7335円,125分,107.8%,605件
1,1050-1099,7049円,122分,107.7%,600件
2,1100-1149,7610円,122分,108.3%,661件
3,1150-1199,8024円,121分,108.9%,632件
4,1200-1249,7196円,116分,108.3%,572件
5,1250-1299,7375円,113分,108.7%,677件
6,1300-1349,7346円,110分,108.9%,614件
7,1350-1399,8004円,107分,110%,621件
8,1400-1449,9150円,104分,111.8%,613件
9,1450-1499,8995円,103分,111.6%,584件
10,1500-1549,8811円,102分,111.5%,595件
11,1550-1599,8480円,96分,111.7%,577件
12,1600-1649,8032円,92分,111.6%,494件
13,1650-1699,9120円,92分,113.2%,497件
14,1700-1749,8149円,88分,112.3%,500件
15,1750-1799,9271円,85分,114.5%,488件
16,1800-1849,8618円,83分,113.8%,509件
17,1850-1899,9114円,81分,115.1%,442件
18,1900-1949,9705円,77分,116.8%,426件
19,1950-1999,9736円,75分,117.3%,448件
20,2000-2049,9784円,72分,118%,421件
21,2050-2099,9429円,68分,118.5%,408件
22,2100-2149,10332円,66分,120.9%,440件
23,2150-2199,10270円,62分,121.9%,407件
24,2200-2249,10453円,59分,123.7%,373件
25,2250-2299,10272円,51分,126.8%,367件
26,2300-2349,10040円,45分,129.9%,369件
27,2350-2399,10089円,40分,133.4%,357件
28,2400-2449,10692円,39分,136.1%,327件
29,2450-2499,10557円,38分,136.6%,352件
30,2500-2549,10473円,38分,137%,344件
31,2550-2599,11196円,36分,141.5%,348件
32,2600-2649,11898円,34分,146.6%,306件
33,2650-2699,11992円,34分,147.7%,302件
34,2700-2749,12303円,32分,151.5%,311件
35,2750-2799,12826円,31分,155.9%,285件
36,2800-2849,13879円,27分,167.3%,305件
37,2850-2899,13932円,25分,173.1%,279件
38,2900-2949,14102円,23分,183.2%,227件
