,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,762円,145分,100.7%,93件
1,600-649,2353円,139分,102.3%,156件
2,650-699,1924円,140分,101.8%,288件
3,700-749,1845円,139分,101.8%,366件
4,750-799,3506円,130分,103.6%,384件
5,800-849,2596円,130分,102.7%,363件
6,850-899,2840円,130分,102.9%,402件
7,900-949,2888円,128分,103%,380件
8,950-999,2698円,129分,102.8%,398件
9,1000-1049,3821円,121分,104.2%,414件
10,1050-1099,3084円,122分,103.4%,374件
11,1100-1149,4144円,117分,104.7%,365件
12,1150-1199,3388円,120分,103.8%,444件
13,1200-1249,3814円,113分,104.5%,429件
14,1250-1299,4044円,111分,104.8%,466件
15,1300-1349,4544円,110分,105.5%,363件
16,1350-1399,3898円,105分,105%,391件
17,1400-1449,4655円,106分,105.8%,327件
18,1450-1499,4443円,101分,105.9%,329件
19,1500-1549,4628円,100分,106.1%,288件
20,1550-1599,4351円,94分,106.2%,280件
21,1600-1649,5746円,93分,108.3%,285件
22,1650-1699,5341円,90分,107.9%,230件
23,1700-1749,5427円,88分,108.2%,256件
24,1750-1799,6439円,84分,110.2%,278件
25,1800-1849,5676円,81分,109.3%,272件
26,1850-1899,5636円,81分,109.2%,261件
27,1900-1949,6124円,78分,110.5%,199件
28,1950-1999,6164円,73分,111.3%,214件
29,2000-2049,7060円,69分,113.7%,202件
30,2050-2099,7617円,67分,115.3%,207件
31,2100-2149,6592円,63分,113.9%,203件
32,2150-2199,7290円,59分,116.4%,196件
33,2200-2249,7444円,53分,118.9%,191件
34,2250-2299,7469円,48分,120.5%,201件
35,2300-2349,7492円,45分,122.4%,179件
36,2350-2399,8587円,42分,127.6%,176件
37,2400-2449,8515円,41分,127.8%,158件
38,2450-2499,8016円,41分,126.3%,154件
39,2500-2549,9412円,37分,133.7%,142件
40,2550-2599,9326円,39分,132.1%,144件
41,2600-2649,10136円,37分,136.9%,138件
42,2650-2699,10261円,36分,137.9%,136件
43,2700-2749,10411円,33分,142.5%,132件
44,2750-2799,10822円,31分,146.2%,134件
45,2800-2849,11707円,29分,153.4%,112件
46,2850-2899,12515円,26分,165%,100件
47,2900-2949,13408円,23分,177.6%,122件
