,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,155円,157分,100.1%,415件
1,400-449,704円,146分,100.6%,531件
2,450-499,-391円,150分,99.7%,595件
3,500-549,1051円,148分,100.9%,666件
4,550-599,758円,147分,100.7%,692件
5,600-649,1211円,144分,101.1%,792件
6,650-699,738円,143分,100.7%,805件
7,700-749,1410円,140分,101.3%,841件
8,750-799,1742円,137分,101.7%,950件
9,800-849,1128円,137分,101.1%,949件
10,850-899,1202円,136分,101.2%,1041件
11,900-949,1756円,130分,101.8%,1069件
12,950-999,1812円,133分,101.8%,1070件
13,1000-1049,1845円,127分,101.9%,1050件
14,1050-1099,2071円,125分,102.2%,981件
15,1100-1149,2387円,125分,102.6%,946件
16,1150-1199,2319円,119分,102.6%,973件
17,1200-1249,2805円,116分,103.2%,904件
18,1250-1299,2557円,114分,103%,864件
19,1300-1349,2459円,113分,102.9%,872件
20,1350-1399,2733円,111分,103.3%,846件
21,1400-1449,3307円,106分,104.2%,798件
22,1450-1499,3359円,104分,104.3%,841件
23,1500-1549,3475円,103分,104.5%,773件
24,1550-1599,3348円,97分,104.6%,719件
25,1600-1649,3813円,96分,105.3%,658件
26,1650-1699,4188円,93分,106%,651件
27,1700-1749,4924円,88分,107.4%,592件
28,1750-1799,4146円,87分,106.4%,549件
29,1800-1849,5099円,84分,108.1%,529件
30,1850-1899,4647円,80分,107.7%,533件
31,1900-1949,4703円,77分,108.1%,532件
32,1950-1999,4897円,73分,109%,511件
33,2000-2049,5191円,70分,109.9%,498件
34,2050-2099,4884円,68分,109.6%,468件
35,2100-2149,5912円,63分,112.4%,446件
36,2150-2199,5045円,63分,110.7%,442件
37,2200-2249,6152円,58分,114.1%,399件
38,2250-2299,5094円,55分,112.3%,404件
39,2300-2349,5891円,51分,115.4%,387件
40,2350-2399,6549円,47分,118.8%,395件
41,2400-2449,6386円,47分,118.2%,451件
42,2450-2499,6661円,45分,119.7%,360件
43,2500-2549,7657円,42分,124.1%,333件
44,2550-2599,7974円,42分,125.4%,335件
45,2600-2649,8946円,39分,130.9%,338件
46,2650-2699,9265円,37分,133.6%,309件
47,2700-2749,10005円,34分,139.7%,298件
48,2750-2799,11032円,33分,145%,284件
49,2800-2849,11764円,29分,154%,290件
50,2850-2899,12950円,26分,166.4%,255件
51,2900-2949,13494円,24分,175.4%,187件
