,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,6715円,115分,107.8%,60件
1,1300-1349,6759円,116分,107.7%,73件
2,1350-1399,6910円,112分,108.3%,65件
3,1400-1449,6916円,106分,108.7%,70件
4,1450-1499,6126円,102分,108%,64件
5,1500-1549,6770円,98分,109.2%,74件
6,1550-1599,5532円,100分,107.4%,86件
7,1600-1649,6817円,94分,109.6%,88件
8,1650-1699,7226円,94分,110.3%,107件
9,1700-1749,7112円,91分,110.5%,90件
10,1750-1799,7853円,90分,111.6%,94件
11,1800-1849,8329円,87分,112.8%,88件
12,1850-1899,7442円,82分,112.1%,75件
13,1900-1949,7553円,76分,113.2%,104件
14,1950-1999,7270円,76分,112.8%,95件
15,2000-2049,6775円,71分,112.7%,85件
16,2050-2099,8561円,65分,117.6%,80件
17,2100-2149,6600円,64分,113.7%,63件
18,2150-2199,6530円,63分,113.8%,75件
19,2200-2249,7142円,59分,116.1%,54件
20,2250-2299,6622円,57分,115.5%,54件
21,2300-2349,7480円,49分,120.3%,60件
22,2350-2399,8784円,45分,125.8%,62件
23,2400-2449,7881円,46分,122.7%,47件
24,2450-2499,7022円,47分,119.8%,49件
25,2500-2549,9245円,43分,128.8%,59件
26,2550-2599,9097円,42分,129.1%,47件
27,2600-2649,9549円,40分,131.5%,57件
28,2650-2699,9637円,41分,131.3%,54件
29,2700-2749,10897円,36分,140.3%,42件
30,2750-2799,12179円,33分,149%,39件
31,2800-2849,12185円,30分,154.7%,37件
32,2850-2899,13421円,25分,170.9%,36件
33,2900-2949,14493円,25分,178.2%,47件
