,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4593円,125分,104.9%,1013件
1,1150-1199,5002円,122分,105.5%,938件
2,1200-1249,4916円,118分,105.5%,896件
3,1250-1299,5105円,118分,105.8%,915件
4,1300-1349,4720円,114分,105.5%,816件
5,1350-1399,5221円,111分,106.2%,792件
6,1400-1449,6222円,109分,107.6%,738件
7,1450-1499,5618円,107分,107%,759件
8,1500-1549,5636円,103分,107.3%,782件
9,1550-1599,5572円,99分,107.5%,752件
10,1600-1649,5921円,97分,108.1%,733件
11,1650-1699,6581円,93分,109.4%,705件
12,1700-1749,6781円,91分,109.9%,689件
13,1750-1799,6250円,90分,109.3%,612件
14,1800-1849,6542円,85分,110.3%,641件
15,1850-1899,7202円,84分,111.4%,611件
16,1900-1949,6705円,78分,111.4%,597件
17,1950-1999,7038円,76分,112.3%,562件
18,2000-2049,6620円,72分,112.3%,551件
19,2050-2099,7488円,67分,114.9%,564件
20,2100-2149,7609円,64分,115.8%,559件
21,2150-2199,6566円,60分,114.7%,553件
22,2200-2249,7381円,58分,117.1%,525件
23,2250-2299,7328円,55分,117.7%,517件
24,2300-2349,7633円,51分,120.1%,529件
25,2350-2399,7218円,49分,119.7%,439件
26,2400-2449,7481円,47分,121.3%,486件
27,2450-2499,8250円,45分,124.2%,453件
28,2500-2549,8775円,43分,127.1%,449件
29,2550-2599,9369円,42分,129.7%,417件
30,2600-2649,9149円,40分,130.6%,444件
31,2650-2699,10049円,38分,135.2%,368件
32,2700-2749,10969円,36分,141.2%,388件
33,2750-2799,11593円,33分,147.4%,366件
34,2800-2849,12296円,31分,153.3%,327件
35,2850-2899,13496円,28分,165%,243件
36,2900-2949,14386円,24分,181.4%,189件
