,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,5636円,131分,105.7%,36件
1,950-999,3536円,122分,103.9%,43件
2,1000-1049,5316円,128分,105.5%,41件
3,1050-1099,4776円,115分,105.5%,53件
4,1100-1149,7008円,119分,107.9%,45件
5,1150-1199,4649円,122分,105.1%,64件
6,1200-1249,2543円,114分,103%,57件
7,1250-1299,4989円,110分,106%,65件
8,1300-1349,6622円,105分,108.4%,82件
9,1350-1399,5624円,109分,106.9%,84件
10,1400-1449,6599円,106分,108.3%,86件
11,1450-1499,6451円,105分,108.2%,86件
12,1500-1549,5313円,101分,107%,95件
13,1550-1599,4925円,101分,106.5%,109件
14,1600-1649,5823円,94分,108.3%,95件
15,1650-1699,5887円,92分,108.5%,85件
16,1700-1749,5790円,95分,108.2%,100件
17,1750-1799,7426円,84分,111.8%,93件
18,1800-1849,6536円,86分,110.1%,99件
19,1850-1899,8122円,78分,113.9%,105件
20,1900-1949,5286円,78分,109%,88件
21,1950-1999,8168円,69分,115.7%,84件
22,2000-2049,8511円,73分,115.5%,99件
23,2050-2099,7397円,65分,115.1%,72件
24,2100-2149,6330円,65分,113%,77件
25,2150-2199,6877円,58分,115.7%,68件
26,2200-2249,9266円,52分,123.9%,84件
27,2250-2299,7105円,50分,118.8%,48件
28,2300-2349,8757円,46分,125.6%,61件
29,2350-2399,8703円,42分,127.9%,51件
30,2400-2449,8542円,43分,126.5%,50件
31,2450-2499,8537円,40分,128.6%,57件
32,2500-2549,9529円,39分,132.2%,60件
33,2550-2599,9197円,40分,130.6%,61件
34,2600-2649,9223円,41分,130.3%,46件
35,2650-2699,9471円,38分,133.4%,49件
36,2700-2749,10365円,34分,140.1%,52件
37,2750-2799,10826円,32分,145.4%,47件
38,2800-2849,11445円,29分,153.2%,33件
39,2850-2899,12215円,24分,166.5%,50件
40,2900-2949,13899円,25分,175.1%,38件
