,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,4772円,121分,105.2%,341件
1,1200-1249,4314円,119分,104.8%,389件
2,1250-1299,5173円,119分,105.8%,381件
3,1300-1349,5343円,114分,106.2%,323件
4,1350-1399,4752円,116分,105.5%,337件
5,1400-1449,5307円,108分,106.5%,351件
6,1450-1499,4742円,108分,105.8%,339件
7,1500-1549,5491円,102分,107.1%,341件
8,1550-1599,4813円,99分,106.5%,334件
9,1600-1649,6691円,96分,109.3%,333件
10,1650-1699,6808円,95分,109.6%,368件
11,1700-1749,5660円,91分,108.3%,295件
12,1750-1799,5895円,89分,108.9%,300件
13,1800-1849,6616円,84分,110.6%,283件
14,1850-1899,6633円,79分,111.2%,280件
15,1900-1949,7248円,77分,112.5%,255件
16,1950-1999,7100円,75分,112.6%,248件
17,2000-2049,6907円,70分,113.2%,229件
18,2050-2099,7633円,69分,114.8%,227件
19,2100-2149,7839円,64分,116.3%,224件
20,2150-2199,6806円,63分,114.4%,221件
21,2200-2249,5385円,62分,111.6%,199件
22,2250-2299,7177円,53分,117.9%,184件
23,2300-2349,7181円,52分,118.3%,181件
24,2350-2399,7387円,49分,120.2%,188件
25,2400-2449,7402円,48分,120.7%,185件
26,2450-2499,7982円,44分,124%,158件
27,2500-2549,7676円,44分,123.2%,172件
28,2550-2599,8357円,44分,125.6%,140件
29,2600-2649,9883円,39分,134.2%,158件
30,2650-2699,10484円,38分,136.6%,125件
31,2700-2749,11037円,34分,142.9%,155件
32,2750-2799,11300円,35分,143.1%,123件
33,2800-2849,12551円,30分,155.6%,116件
34,2850-2899,13728円,27分,169%,113件
35,2900-2949,14492円,24分,179.3%,116件
