,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,3871円,147分,103.5%,92件
1,700-749,3774円,142分,103.5%,103件
2,750-799,3694円,133分,103.7%,131件
3,800-849,2720円,136分,102.7%,165件
4,850-899,4489円,132分,104.5%,172件
5,900-949,3879円,130分,104%,191件
6,950-999,4048円,127分,104.3%,223件
7,1000-1049,3568円,130分,103.7%,233件
8,1050-1099,4739円,127分,105%,226件
9,1100-1149,5433円,121分,106%,259件
10,1150-1199,3431円,124分,103.7%,261件
11,1200-1249,3617円,118分,104.1%,302件
12,1250-1299,5370円,115分,106.2%,293件
13,1300-1349,5495円,117分,106.3%,295件
14,1350-1399,5383円,109分,106.6%,289件
15,1400-1449,5883円,102分,107.7%,283件
16,1450-1499,5345円,103分,106.9%,275件
17,1500-1549,5743円,102分,107.5%,280件
18,1550-1599,5684円,98分,107.7%,237件
19,1600-1649,4687円,96分,106.5%,223件
20,1650-1699,5561円,94分,107.9%,233件
21,1700-1749,6287円,88分,109.5%,238件
22,1750-1799,6163円,86分,109.5%,208件
23,1800-1849,5879円,85分,109.2%,221件
24,1850-1899,6995円,82分,111.4%,229件
25,1900-1949,6680円,75分,111.8%,185件
26,1950-1999,7197円,77分,112.4%,175件
27,2000-2049,6497円,71分,112.1%,177件
28,2050-2099,8516円,66分,117.2%,160件
29,2100-2149,5683円,66分,111.5%,145件
30,2150-2199,8189円,60分,118.3%,131件
31,2200-2249,6536円,55分,115.8%,146件
32,2250-2299,7424円,50分,119.6%,162件
33,2300-2349,8360円,46分,124.4%,137件
34,2350-2399,7741円,46分,122.3%,128件
35,2400-2449,7555円,47分,121.6%,114件
36,2450-2499,8999円,42分,128.6%,118件
37,2500-2549,8636円,43分,127%,119件
38,2550-2599,9379円,40分,131.3%,105件
39,2600-2649,9650円,40分,132.6%,107件
40,2650-2699,9781円,38分,134.4%,100件
41,2700-2749,10204円,34分,139.8%,94件
42,2750-2799,11583円,32分,147.5%,125件
43,2800-2849,12249円,29分,156.9%,108件
44,2850-2899,12591円,26分,164.3%,83件
45,2900-2949,14660円,23分,185.3%,79件
