,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2041円,141分,101.9%,2614件
1,750-799,2404円,140分,102.3%,2619件
2,800-849,2492円,137分,102.4%,2447件
3,850-899,2504円,133分,102.5%,2722件
4,900-949,2733円,132分,102.8%,2784件
5,950-999,3042円,129分,103.1%,2668件
6,1000-1049,3297円,126分,103.5%,2579件
7,1050-1099,3185円,126分,103.4%,2458件
8,1100-1149,2870円,124分,103.1%,2449件
9,1150-1199,3389円,120分,103.8%,2307件
10,1200-1249,3543円,116分,104.1%,2250件
11,1250-1299,3568円,116分,104.1%,2137件
12,1300-1349,3760円,113分,104.5%,2100件
13,1350-1399,3947円,109分,104.8%,2093件
14,1400-1449,3716円,107分,104.6%,2079件
15,1450-1499,3936円,103分,105.1%,1951件
16,1500-1549,4172円,102分,105.5%,1882件
17,1550-1599,4595円,100分,106.2%,1949件
18,1600-1649,4747円,96分,106.6%,1820件
19,1650-1699,4852円,93分,106.9%,1841件
20,1700-1749,4879円,91分,107.2%,1845件
21,1750-1799,4591円,89分,106.9%,1704件
22,1800-1849,5278円,85分,108.3%,1645件
23,1850-1899,4920円,81分,108.1%,1663件
24,1900-1949,5121円,78分,108.8%,1623件
25,1950-1999,4973円,73分,109%,1516件
26,2000-2049,5674円,71分,110.7%,1554件
27,2050-2099,5988円,67分,111.9%,1482件
28,2100-2149,5852円,65分,112.1%,1458件
29,2150-2199,5716円,61分,112.5%,1415件
30,2200-2249,6117円,58分,114.1%,1415件
31,2250-2299,6288円,54分,115.4%,1367件
32,2300-2349,6328円,52分,116.3%,1262件
33,2350-2399,6892円,47分,119.4%,1279件
34,2400-2449,6729円,47分,119.1%,1228件
35,2450-2499,7228円,45分,121.4%,1206件
36,2500-2549,7770円,43分,124.3%,1217件
37,2550-2599,8244円,41分,126.6%,1171件
38,2600-2649,8143円,41分,126.3%,938件
