,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,444円,153分,100.4%,2818件
1,500-549,621円,151分,100.5%,2639件
2,550-599,1043円,147分,100.9%,2510件
3,600-649,615円,147分,100.6%,2204件
4,650-699,992円,144分,100.9%,2147件
5,700-749,1573円,141分,101.5%,2020件
6,750-799,1816円,139分,101.7%,1906件
7,800-849,1558円,136分,101.5%,3452件
8,850-899,1632円,136分,101.6%,1960件
9,900-949,1614円,133分,101.6%,2026件
10,950-999,1918円,130分,102%,1730件
11,1000-1049,2173円,129分,102.3%,1550件
12,1050-1099,2405円,125分,102.6%,1536件
13,1100-1149,1901円,124分,102%,1487件
14,1150-1199,1991円,121分,102.2%,1361件
15,1200-1249,2778円,117分,103.2%,1414件
16,1250-1299,3306円,116分,103.8%,1270件
17,1300-1349,2910円,114分,103.4%,1304件
18,1350-1399,3055円,110分,103.7%,1291件
19,1400-1449,3045円,107分,103.8%,1262件
20,1450-1499,3089円,105分,103.9%,1265件
21,1500-1549,3910円,101分,105.2%,1203件
22,1550-1599,3962円,98分,105.4%,1196件
23,1600-1649,4149円,96分,105.7%,1086件
24,1650-1699,4172円,93分,106%,1111件
25,1700-1749,4302円,92分,106.2%,1040件
26,1750-1799,3972円,88分,106%,1045件
27,1800-1849,4428円,84分,107%,973件
28,1850-1899,4785円,81分,107.9%,1013件
29,1900-1949,4650円,77分,108%,963件
30,1950-1999,4963円,74分,108.9%,934件
31,2000-2049,4786円,70分,109.2%,952件
32,2050-2099,5177円,68分,110.2%,892件
33,2100-2149,5202円,65分,110.6%,895件
34,2150-2199,5721円,62分,112.4%,909件
35,2200-2249,5751円,58分,113.2%,800件
36,2250-2299,5380円,55分,113.1%,799件
37,2300-2349,5973円,52分,115.3%,786件
38,2350-2399,6488円,48分,118%,791件
39,2400-2449,6888円,47分,119.7%,730件
40,2450-2499,6705円,45分,119.9%,755件
41,2500-2549,7658円,43分,123.8%,696件
42,2550-2599,8131円,42分,125.8%,679件
43,2600-2649,8514円,40分,128.5%,634件
44,2650-2699,9090円,38分,131.7%,574件
45,2700-2749,10006円,35分,138.2%,479件
46,2750-2799,10749円,32分,144.7%,412件
47,2800-2849,11320円,29分,152%,329件
48,2850-2899,12660円,26分,164.5%,242件
49,2900-2949,13538円,22分,180.5%,188件
