,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,-295円,152分,99.7%,1943件
1,400-449,-587円,152分,99.5%,2504件
2,450-499,-247円,150分,99.8%,2280件
3,500-549,159円,147分,100.1%,2086件
4,550-599,245円,146分,100.2%,1787件
5,600-649,303円,144分,100.3%,1634件
6,650-699,86円,143分,100.1%,1513件
7,700-749,663円,138分,100.6%,1465件
8,750-799,445円,139分,100.4%,1297件
9,800-849,825円,137分,100.8%,1277件
10,850-899,1337円,133分,101.3%,1145件
11,900-949,1761円,130分,101.8%,1098件
12,950-999,1131円,128分,101.2%,1979件
13,1000-1049,1008円,128分,101.1%,1105件
14,1050-1099,1584円,123分,101.7%,1193件
15,1100-1149,1629円,123分,101.8%,1013件
16,1150-1199,2069円,120分,102.3%,938件
17,1200-1249,2077円,116分,102.4%,896件
18,1250-1299,2281円,115分,102.6%,915件
19,1300-1349,2001円,112分,102.4%,816件
20,1350-1399,2537円,109分,103.1%,792件
21,1400-1449,3536円,106分,104.4%,738件
22,1450-1499,3012円,104分,103.8%,759件
23,1500-1549,3132円,101分,104.1%,782件
24,1550-1599,3146円,97分,104.3%,752件
25,1600-1649,3531円,95分,105%,733件
26,1650-1699,4228円,91分,106.2%,705件
27,1700-1749,4471円,89分,106.7%,689件
28,1750-1799,4024円,88分,106.1%,612件
29,1800-1849,4416円,83分,107.1%,641件
30,1850-1899,5029円,82分,108.1%,611件
31,1900-1949,4714円,76分,108.2%,597件
32,1950-1999,5069円,74分,109.1%,562件
33,2000-2049,4815円,70分,109.1%,551件
34,2050-2099,5739円,65分,111.7%,564件
35,2100-2149,5912円,63分,112.6%,559件
36,2150-2199,5047円,58分,111.5%,553件
37,2200-2249,5878円,56分,113.9%,525件
38,2250-2299,5888円,54分,114.6%,517件
39,2300-2349,6290円,50分,116.9%,529件
40,2350-2399,5923円,48分,116.6%,439件
41,2400-2449,6210円,46分,118.1%,486件
42,2450-2499,6979円,44分,121%,453件
43,2500-2549,7504円,42分,123.8%,449件
44,2550-2599,8098円,41分,126.4%,417件
45,2600-2649,7878円,39分,127.1%,444件
46,2650-2699,8778円,37分,131.7%,368件
47,2700-2749,9698円,34分,137.6%,388件
48,2750-2799,10322円,31分,143.7%,366件
49,2800-2849,11025円,30分,149.6%,327件
50,2850-2899,12225円,27分,161.4%,243件
51,2900-2949,13114円,22分,177.9%,189件
