,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,5758円,138分,105.6%,85件
1,800-849,5723円,132分,105.8%,174件
2,850-899,6842円,127分,107.2%,212件
3,900-949,7485円,118分,108.4%,215件
4,950-999,6927円,124分,107.5%,217件
5,1000-1049,6955円,119分,107.8%,225件
6,1050-1099,6374円,122分,107%,237件
7,1100-1149,7517円,124分,108.1%,232件
8,1150-1199,7573円,112分,109%,227件
9,1200-1249,7910円,113分,109.3%,229件
10,1250-1299,7977円,108分,109.8%,209件
11,1300-1349,7579円,110分,109.1%,242件
12,1350-1399,8032円,102分,110.5%,247件
13,1400-1449,8530円,105分,110.9%,289件
14,1450-1499,8255円,103分,110.7%,220件
15,1500-1549,7620円,96分,110.6%,239件
16,1550-1599,9039円,96分,112.5%,176件
17,1600-1649,9006円,91分,113.1%,192件
18,1650-1699,9818円,90分,114.5%,158件
19,1700-1749,8398円,84分,113.3%,156件
20,1750-1799,9917円,85分,115.6%,165件
21,1800-1849,9662円,83分,115.6%,134件
22,1850-1899,9058円,79分,115.4%,147件
23,1900-1949,10878円,72分,120.1%,162件
24,1950-1999,9593円,72分,117.7%,170件
25,2000-2049,9667円,70分,118.5%,152件
26,2050-2099,10929円,67分,121.7%,124件
27,2100-2149,10001円,63分,121.2%,132件
28,2150-2199,11428円,60分,125.4%,115件
29,2200-2249,11208円,57分,126%,130件
30,2250-2299,10557円,52分,127%,115件
31,2300-2349,10854円,46分,131.4%,118件
32,2350-2399,10838円,39分,137.2%,118件
33,2400-2449,10521円,37分,138.1%,119件
34,2450-2499,11255円,36分,142.2%,89件
35,2500-2549,12352円,33分,149.5%,97件
36,2550-2599,12479円,33分,151.1%,90件
37,2600-2649,11498円,34分,145.8%,85件
38,2650-2699,12660円,30分,155.4%,74件
39,2700-2749,13932円,29分,163.3%,87件
40,2750-2799,13984円,29分,164.7%,78件
41,2800-2849,13851円,28分,166.1%,80件
42,2850-2899,14455円,23分,182.8%,70件
43,2900-2949,14659円,23分,186%,75件
