,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,4508円,141分,104.3%,1063件
1,700-749,5136円,137分,105%,940件
2,750-799,5131円,136分,105%,846件
3,800-849,5603円,132分,105.7%,754件
4,850-899,5497円,132分,105.6%,675件
5,900-949,5007円,131分,105.1%,630件
6,950-999,5694円,127分,106%,620件
7,1000-1049,5466円,126分,105.8%,529件
8,1050-1099,6287円,123分,106.8%,501件
9,1100-1149,6151円,121分,106.8%,444件
10,1150-1199,6729円,119分,107.6%,454件
11,1200-1249,6270円,115分,107.3%,808件
12,1250-1299,6287円,112分,107.5%,439件
13,1300-1349,6863円,108分,108.4%,473件
14,1350-1399,7118円,107分,108.9%,445件
15,1400-1449,7087円,104分,109.1%,382件
16,1450-1499,6267円,103分,108.1%,376件
17,1500-1549,7174円,99分,109.7%,363件
18,1550-1599,7554円,97分,110.3%,338件
19,1600-1649,7591円,93分,110.9%,289件
20,1650-1699,8172円,90分,112.1%,296件
21,1700-1749,7596円,89分,111.4%,297件
22,1750-1799,8407円,86分,113.1%,335件
23,1800-1849,8224円,81分,113.6%,306件
24,1850-1899,7611円,81分,112.5%,300件
25,1900-1949,8957円,76分,115.7%,272件
26,1950-1999,9023円,75分,116.1%,256件
27,2000-2049,8392円,72分,115.6%,231件
28,2050-2099,9622円,68分,118.7%,264件
29,2100-2149,9906円,66分,120.1%,232件
30,2150-2199,9297円,59分,121%,240件
31,2200-2249,9430円,55分,122.8%,215件
32,2250-2299,9527円,50分,125.5%,228件
33,2300-2349,10576円,44分,132.3%,221件
34,2350-2399,10077円,41分,132.7%,203件
35,2400-2449,9897円,39分,133.4%,235件
36,2450-2499,10472円,38分,136.6%,215件
37,2500-2549,10021円,39分,134.1%,198件
38,2550-2599,11283円,35分,142.6%,216件
39,2600-2649,10929円,35分,141.5%,179件
40,2650-2699,11761円,33分,147.8%,204件
41,2700-2749,11889円,33分,148.7%,175件
42,2750-2799,12176円,31分,153.1%,171件
43,2800-2849,13373円,28分,162.8%,171件
44,2850-2899,13549円,25分,172%,180件
45,2900-2949,13801円,22分,183.6%,133件
