,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,5968円,139分,105.7%,60件
1,850-899,7995円,128分,108.3%,54件
2,900-949,6398円,120分,107.1%,66件
3,950-999,4736円,128分,104.9%,98件
4,1000-1049,6270円,128分,106.5%,105件
5,1050-1099,6992円,125分,107.5%,99件
6,1100-1149,5905円,122分,106.4%,128件
7,1150-1199,5088円,124分,105.5%,124件
8,1200-1249,7785円,119分,108.7%,136件
9,1250-1299,8269円,116分,109.5%,145件
10,1300-1349,6509円,113分,107.7%,154件
11,1350-1399,5741円,110分,107%,178件
12,1400-1449,7764円,106分,109.8%,171件
13,1450-1499,7935円,108分,109.8%,174件
14,1500-1549,7743円,100分,110.3%,172件
15,1550-1599,8630円,93分,112.4%,179件
16,1600-1649,8550円,93分,112.2%,157件
17,1650-1699,8526円,95分,112%,163件
18,1700-1749,8355円,88分,112.7%,142件
19,1750-1799,7386円,85分,111.5%,146件
20,1800-1849,8041円,86分,112.5%,135件
21,1850-1899,7954円,77分,113.7%,127件
22,1900-1949,7850円,77分,113.6%,117件
23,1950-1999,8189円,74分,114.8%,129件
24,2000-2049,8759円,70分,116.6%,120件
25,2050-2099,8995円,66分,118.2%,98件
26,2100-2149,9979円,68分,119.7%,109件
27,2150-2199,8818円,60分,119.5%,95件
28,2200-2249,10658円,54分,126.5%,82件
29,2250-2299,7897円,53分,119.8%,79件
30,2300-2349,8880円,47分,125.4%,71件
31,2350-2399,7965円,45分,123.8%,91件
32,2400-2449,9967円,40分,133.3%,96件
33,2450-2499,10283円,37分,136.6%,78件
34,2500-2549,9784円,42分,130.9%,66件
35,2550-2599,10350円,41分,134%,66件
36,2600-2649,11935円,36分,144.3%,69件
37,2650-2699,11296円,35分,143.4%,70件
38,2700-2749,12111円,34分,147.4%,61件
39,2750-2799,12125円,32分,151.3%,65件
40,2800-2849,12634円,29分,158.6%,56件
41,2850-2899,12496円,25分,165.4%,52件
42,2900-2949,14976円,24分,182.9%,64件
