,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,12022円,106分,115.1%,13件
1,1500-1549,9602円,101分,112.7%,13件
2,1550-1599,11495円,100分,115.3%,21件
3,1600-1649,8909円,105分,111.4%,23件
4,1650-1699,11402円,91分,116.7%,33件
5,1700-1749,11028円,96分,115.4%,21件
6,1750-1799,10228円,96分,114.2%,26件
7,1800-1849,11520円,77分,120%,24件
8,1850-1899,11022円,77分,119.1%,27件
9,1900-1949,6908円,71分,112.9%,20件
10,1950-1999,11480円,75分,120.4%,26件
11,2000-2049,11509円,70分,122%,38件
12,2050-2099,12494円,64分,125.9%,31件
13,2100-2149,9297円,64分,119.5%,31件
14,2150-2199,10629円,59分,123.9%,32件
15,2200-2249,11624円,48分,132%,23件
16,2250-2299,10349円,47分,129.5%,27件
17,2300-2349,10320円,41分,133.8%,33件
18,2350-2399,12013円,45分,135.7%,34件
19,2400-2449,8115円,45分,124.2%,34件
20,2450-2499,8293円,45分,124.6%,23件
21,2500-2549,9391円,41分,130.6%,33件
22,2550-2599,8801円,41分,128.5%,39件
23,2600-2649,9653円,37分,134.4%,31件
24,2650-2699,10501円,35分,139.8%,22件
25,2700-2749,12154円,32分,150.5%,26件
26,2750-2799,11676円,32分,148.2%,21件
27,2800-2849,12802円,27分,163.4%,19件
28,2850-2899,13224円,26分,168.2%,23件
29,2900-2949,15343円,24分,183.9%,23件
