,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,928円,148分,100.8%,118件
1,550-599,2686円,141分,102.5%,199件
2,600-649,1929円,144分,101.8%,342件
3,650-699,1860円,141分,101.8%,429件
4,700-749,3078円,134分,103.1%,451件
5,750-799,2303円,134分,102.3%,432件
6,800-849,2246円,134分,102.2%,455件
7,850-899,2773円,130分,102.9%,459件
8,900-949,2598円,132分,102.6%,476件
9,950-999,3358円,126分,103.6%,476件
10,1000-1049,2797円,126分,103%,444件
11,1050-1099,4070円,121分,104.5%,444件
12,1100-1149,3397円,122分,103.7%,543件
13,1150-1199,3674円,117分,104.2%,521件
14,1200-1249,3476円,115分,104%,558件
15,1250-1299,4265円,113分,105%,444件
16,1300-1349,3568円,107分,104.4%,467件
17,1350-1399,4165円,109分,105.1%,402件
18,1400-1449,4143円,105分,105.3%,405件
19,1450-1499,4234円,104分,105.4%,336件
20,1500-1549,4285円,98分,105.8%,329件
21,1550-1599,5252円,97分,107.2%,345件
22,1600-1649,5324円,93分,107.6%,290件
23,1650-1699,5066円,92分,107.3%,304件
24,1700-1749,5579円,88分,108.4%,324件
25,1750-1799,5344円,85分,108.4%,320件
26,1800-1849,5484円,85分,108.6%,314件
27,1850-1899,5786円,80分,109.7%,240件
28,1900-1949,5971円,76分,110.5%,255件
29,1950-1999,6709円,73分,112.3%,251件
30,2000-2049,7292円,70分,113.9%,254件
31,2050-2099,6181円,67分,112.4%,242件
32,2100-2149,6886円,64分,114.4%,230件
33,2150-2199,7075円,58分,116.3%,227件
34,2200-2249,6958円,53分,117.6%,232件
35,2250-2299,7129円,49分,119.4%,207件
36,2300-2349,7772円,45分,123%,203件
37,2350-2399,7635円,45分,122.7%,187件
38,2400-2449,7710円,42分,124.4%,187件
39,2450-2499,8744円,40分,129.2%,171件
40,2500-2549,8667円,41分,128.3%,177件
41,2550-2599,9398円,40分,131.6%,159件
42,2600-2649,9544円,39分,133.1%,164件
43,2650-2699,9721円,36分,136.2%,157件
44,2700-2749,10210円,34分,139.8%,158件
45,2750-2799,10867円,32分,145.6%,136件
46,2800-2849,11718円,29分,153.8%,125件
47,2850-2899,12517円,26分,163.7%,157件
48,2900-2949,13347円,22分,179.3%,128件
