,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,4243円,136分,104.2%,1125件
1,800-849,4027円,136分,103.9%,1143件
2,850-899,4322円,133分,104.3%,1021件
3,900-949,3907円,131分,104%,1009件
4,950-999,4391円,128分,104.6%,1077件
5,1000-1049,4769円,129分,104.9%,1071件
6,1050-1099,4635円,125分,105%,963件
7,1100-1149,4714円,120分,105.2%,1149件
8,1150-1199,5025円,119分,105.6%,1095件
9,1200-1249,5024円,117分,105.7%,1041件
10,1250-1299,5927円,114分,106.9%,1057件
11,1300-1349,6154円,113分,107.3%,997件
12,1350-1399,5556円,111分,106.7%,1014件
13,1400-1449,5540円,107分,106.9%,924件
14,1450-1499,5675円,102分,107.4%,889件
15,1500-1549,6373円,102分,108.4%,858件
16,1550-1599,5438円,98分,107.4%,860件
17,1600-1649,6327円,96分,108.8%,833件
18,1650-1699,6070円,93分,108.7%,836件
19,1700-1749,6290円,89分,109.4%,778件
20,1750-1799,6933円,86分,110.7%,736件
21,1800-1849,7190円,85分,111.2%,772件
22,1850-1899,6976円,81分,111.4%,707件
23,1900-1949,6928円,78分,111.8%,714件
24,1950-1999,7193円,76分,112.6%,711件
25,2000-2049,7494円,73分,113.7%,724件
26,2050-2099,7885円,69分,115.2%,649件
27,2100-2149,7596円,64分,115.9%,664件
28,2150-2199,7306円,59分,116.5%,633件
29,2200-2249,7587円,53分,118.9%,609件
30,2250-2299,7951円,51分,120.9%,595件
31,2300-2349,7870円,48分,121.8%,573件
32,2350-2399,8015円,45分,123.7%,573件
33,2400-2449,8152円,44分,124.7%,578件
34,2450-2499,8822円,41分,128.4%,545件
35,2500-2549,8852円,41分,129%,521件
36,2550-2599,9040円,40分,130%,513件
37,2600-2649,9529円,39分,132.5%,464件
38,2650-2699,10399円,36分,138.3%,499件
39,2700-2749,10677円,34分,141.4%,462件
40,2750-2799,11227円,31分,147.8%,474件
41,2800-2849,12106円,30分,154.7%,432件
42,2850-2899,11796円,30分,152.5%,381件
