,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2282円,144分,102.1%,1450件
1,700-749,2389円,140分,102.3%,1456件
2,750-799,3045円,138分,102.9%,1363件
3,800-849,2249円,139分,102.2%,1633件
4,850-899,2785円,133分,102.8%,1597件
5,900-949,2628円,132分,102.7%,1616件
6,950-999,3268円,129分,103.4%,1472件
7,1000-1049,3276円,126分,103.5%,1455件
8,1050-1099,3343円,126分,103.5%,1274件
9,1100-1149,3358円,122分,103.7%,1241件
10,1150-1199,3440円,123分,103.7%,1110件
11,1200-1249,3240円,117分,103.7%,1065件
12,1250-1299,3828円,116分,104.4%,1073件
13,1300-1349,4006円,113分,104.7%,992件
14,1350-1399,3762円,111分,104.5%,938件
15,1400-1449,4384円,107分,105.4%,990件
16,1450-1499,4912円,103分,106.4%,995件
17,1500-1549,4325円,101分,105.7%,900件
18,1550-1599,5037円,100分,106.7%,760件
19,1600-1649,4711円,97分,106.5%,778件
20,1650-1699,5040円,94分,107.1%,786件
21,1700-1749,4542円,91分,106.7%,739件
22,1750-1799,5047円,87分,107.7%,768件
23,1800-1849,5312円,84分,108.4%,700件
24,1850-1899,5764円,81分,109.5%,680件
25,1900-1949,5433円,75分,109.6%,677件
26,1950-1999,5520円,75分,109.8%,619件
27,2000-2049,5618円,70分,110.7%,634件
28,2050-2099,5430円,70分,110.4%,594件
29,2100-2149,6128円,65分,112.5%,586件
30,2150-2199,6696円,61分,114.7%,573件
31,2200-2249,6408円,59分,114.5%,578件
32,2250-2299,6355円,55分,115.4%,501件
33,2300-2349,6843円,52分,117.6%,514件
34,2350-2399,6477円,49分,117.6%,463件
35,2400-2449,7018円,46分,120.1%,474件
36,2450-2499,7452円,45分,122.3%,460件
37,2500-2549,7858円,44分,124.1%,437件
38,2550-2599,8513円,42分,127.2%,469件
39,2600-2649,9427円,39分,132.6%,437件
40,2650-2699,9644円,37分,135.1%,471件
41,2700-2749,10598円,35分,140.4%,400件
42,2750-2799,11068円,33分,144.9%,381件
43,2800-2849,12090円,30分,154.5%,355件
44,2850-2899,12857円,26分,164.7%,327件
45,2900-2949,14002円,24分,179.2%,252件
