,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5806円,106分,107.3%,910件
1,1500-1549,5842円,103分,107.6%,885件
2,1550-1599,5967円,100分,108%,901件
3,1600-1649,6793円,97分,109.4%,859件
4,1650-1699,6853円,94分,109.7%,841件
5,1700-1749,6507円,93分,109.3%,730件
6,1750-1799,6882円,88分,110.4%,778件
7,1800-1849,7103円,88分,110.8%,729件
8,1850-1899,6618円,82分,110.7%,709件
9,1900-1949,6989円,79分,111.7%,684件
10,1950-1999,7064円,76分,112.4%,675件
11,2000-2049,7586円,71分,114.2%,674件
12,2050-2099,7347円,69分,114.3%,658件
13,2100-2149,6634円,64分,113.8%,663件
14,2150-2199,7269円,62分,115.7%,615件
15,2200-2249,7357円,59分,116.6%,623件
16,2250-2299,7806円,55分,119%,645件
17,2300-2349,7331円,52分,118.8%,548件
18,2350-2399,7206円,49分,119.5%,571件
19,2400-2449,7967円,48分,122.2%,546件
20,2450-2499,8533円,45分,125.1%,542件
21,2500-2549,9023円,44分,127.2%,493件
22,2550-2599,8699円,43分,127%,519件
23,2600-2649,9809円,40分,132.4%,452件
24,2650-2699,10492円,38分,136.3%,460件
25,2700-2749,11053円,36分,141.5%,439件
26,2750-2799,11695円,34分,145.8%,389件
27,2800-2849,12868円,31分,156.2%,304件
28,2850-2899,13748円,27分,168.8%,276件
29,2900-2949,14127円,24分,179.3%,201件
