,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4385円,128分,104.6%,1723件
1,1100-1149,3985円,122分,104.4%,1605件
2,1150-1199,4660円,121分,105.1%,1615件
3,1200-1249,4736円,118分,105.3%,1513件
4,1250-1299,4787円,118分,105.4%,1436件
5,1300-1349,4708円,114分,105.5%,1493件
6,1350-1399,5360円,110分,106.5%,1463件
7,1400-1449,4561円,107分,105.7%,1346件
8,1450-1499,5469円,106分,106.9%,1168件
9,1500-1549,5476円,104分,107%,1192件
10,1550-1599,5582円,101分,107.3%,1206件
11,1600-1649,5356円,97分,107.4%,1112件
12,1650-1699,5781円,93分,108.3%,1160件
13,1700-1749,5888円,90分,108.7%,1045件
14,1750-1799,6526円,87分,110%,1053件
15,1800-1849,5802円,83分,109.3%,1044件
16,1850-1899,6079円,81分,110%,949件
17,1900-1949,6040円,77分,110.4%,984件
18,1950-1999,6044円,77分,110.5%,939件
19,2000-2049,6499円,72分,112%,909件
20,2050-2099,7030円,69分,113.6%,850件
21,2100-2149,6772円,66分,113.7%,886件
22,2150-2199,7102円,63分,115.1%,791件
23,2200-2249,6641円,60分,114.9%,773件
24,2250-2299,6926円,56分,116.5%,717件
25,2300-2349,7350円,51分,119.2%,733件
26,2350-2399,7162円,48分,119.7%,717件
27,2400-2449,7486円,47分,121.2%,676件
28,2450-2499,8365円,45分,125%,734件
29,2500-2549,8851円,43分,127.6%,688件
30,2550-2599,8766円,42分,128.2%,676件
31,2600-2649,9646円,40分,132.5%,600件
32,2650-2699,10105円,38分,135.7%,592件
33,2700-2749,10887円,35分,141.4%,530件
34,2750-2799,11515円,33分,146.2%,482件
35,2800-2849,12531円,30分,155.7%,420件
36,2850-2899,13243円,27分,166.3%,364件
37,2900-2949,14179円,24分,178.8%,278件
