,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1397円,148分,101.3%,1357件
1,500-549,886円,147分,100.8%,1747件
2,550-599,1107円,145分,101%,1594件
3,600-649,1578円,141分,101.5%,1434件
4,650-699,1840円,139分,101.8%,1276件
5,700-749,1577円,140分,101.5%,1121件
6,750-799,1466円,138分,101.4%,1073件
7,800-849,2096円,132分,102.1%,1036件
8,850-899,1606円,136分,101.6%,926件
9,900-949,2630円,130分,102.7%,880件
10,950-999,2742円,127分,102.9%,791件
11,1000-1049,3124円,125分,103.3%,766件
12,1050-1099,2607円,123分,102.8%,1400件
13,1100-1149,2427円,121分,102.7%,799件
14,1150-1199,3282円,117分,103.8%,820件
15,1200-1249,3066円,116分,103.5%,727件
16,1250-1299,3535円,113分,104.2%,654件
17,1300-1349,3228円,111分,103.9%,617件
18,1350-1399,3691円,109分,104.5%,636件
19,1400-1449,3457円,107分,104.3%,560件
20,1450-1499,4033円,103分,105.2%,550件
21,1500-1549,4591円,100分,106.1%,508件
22,1550-1599,4182円,98分,105.7%,521件
23,1600-1649,4794円,95分,106.8%,577件
24,1650-1699,4479円,91分,106.6%,504件
25,1700-1749,4528円,90分,106.7%,519件
26,1750-1799,5442円,85分,108.5%,492件
27,1800-1849,5887円,83分,109.5%,453件
28,1850-1899,5393円,82分,108.8%,417件
29,1900-1949,6200円,77分,110.7%,468件
30,1950-1999,6726円,75分,111.9%,430件
31,2000-2049,5777円,69分,111.1%,415件
32,2050-2099,6095円,66分,112.3%,379件
33,2100-2149,6466円,61分,114%,390件
34,2150-2199,7191円,57分,116.8%,405件
35,2200-2249,7242円,54分,117.8%,384件
36,2250-2299,6568円,50分,117.4%,402件
37,2300-2349,6751円,48分,118.6%,352件
38,2350-2399,7104円,47分,120.3%,349件
39,2400-2449,7889円,43分,124.2%,372件
40,2450-2499,7550円,43分,123.7%,314件
41,2500-2549,8116円,41分,126.6%,353件
42,2550-2599,8588円,40分,128.5%,324件
43,2600-2649,8978円,38分,131.4%,303件
44,2650-2699,9495円,37分,134.2%,270件
45,2700-2749,9473円,34分,136.6%,300件
46,2750-2799,10335円,32分,143.4%,250件
47,2800-2849,11563円,29分,153.1%,259件
48,2850-2899,12251円,25分,165.1%,244件
49,2900-2949,13190円,23分,175.4%,206件
