,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,2809円,146分,102.6%,299件
1,500-549,1904円,149分,101.7%,501件
2,550-599,1623円,147分,101.5%,594件
3,600-649,2724円,140分,102.6%,637件
4,650-699,2456円,140分,102.3%,635件
5,700-749,2391円,137分,102.3%,665件
6,750-799,2612円,138分,102.5%,658件
7,800-849,2414円,137分,102.4%,690件
8,850-899,2936円,133分,102.9%,688件
9,900-949,2560円,132分,102.6%,650件
10,950-999,3689円,128分,103.9%,623件
11,1000-1049,2627円,130分,102.7%,742件
12,1050-1099,3234円,121分,103.6%,745件
13,1100-1149,3127円,122分,103.4%,797件
14,1150-1199,3763円,119分,104.2%,673件
15,1200-1249,3671円,114分,104.3%,686件
16,1250-1299,4013円,116分,104.6%,632件
17,1300-1349,4072円,112分,104.8%,588件
18,1350-1399,4324円,111分,105.2%,515件
19,1400-1449,3578円,105分,104.5%,475件
20,1450-1499,4386円,103分,105.7%,498件
21,1500-1549,4848円,102分,106.4%,428件
22,1550-1599,4320円,100分,105.7%,425件
23,1600-1649,5062円,95分,107.1%,466件
24,1650-1699,5212円,91分,107.6%,455件
25,1700-1749,5100円,89分,107.6%,444件
26,1750-1799,5595円,87分,108.6%,353件
27,1800-1849,5619円,83分,109%,377件
28,1850-1899,5845円,81分,109.6%,346件
29,1900-1949,5975円,77分,110.3%,359件
30,1950-1999,5432円,74分,109.8%,344件
31,2000-2049,6303円,70分,112%,317件
32,2050-2099,6333円,67分,112.7%,316件
33,2100-2149,6184円,61分,113.4%,318件
34,2150-2199,6230円,59分,114%,295件
35,2200-2249,6645円,54分,116.3%,296件
36,2250-2299,6976円,53分,117.6%,278件
37,2300-2349,6312円,49分,117.1%,263件
38,2350-2399,7162円,45分,121%,254件
39,2400-2449,7594円,45分,122.6%,251件
40,2450-2499,8154円,44分,124.6%,229件
41,2500-2549,8251円,43分,125.7%,228件
42,2550-2599,8485円,41分,127.8%,232件
43,2600-2649,9114円,39分,131.2%,225件
44,2650-2699,9452円,37分,134.3%,208件
45,2700-2749,10269円,35分,139.4%,190件
46,2750-2799,10935円,32分,145.6%,219件
47,2800-2849,11978円,29分,155.4%,203件
48,2850-2899,12519円,25分,165.5%,213件
49,2900-2949,13656円,23分,179.2%,164件
