,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,6476円,132分,106.6%,679件
1,900-949,6770円,127分,107.1%,662件
2,950-999,6397円,127分,106.7%,670件
3,1000-1049,6925円,125分,107.4%,605件
4,1050-1099,6650円,122分,107.3%,600件
5,1100-1149,7205円,122分,107.9%,661件
6,1150-1199,7620円,120分,108.4%,632件
7,1200-1249,6813円,116分,107.8%,572件
8,1250-1299,7003円,112分,108.3%,677件
9,1300-1349,6982円,109分,108.5%,614件
10,1350-1399,7642円,107分,109.5%,621件
11,1400-1449,8788円,103分,111.3%,613件
12,1450-1499,8633円,103分,111.2%,584件
13,1500-1549,8456円,102分,111%,595件
14,1550-1599,8147円,96分,111.3%,577件
15,1600-1649,7717円,92分,111.2%,494件
16,1650-1699,8796円,92分,112.8%,497件
17,1700-1749,7846円,88分,111.9%,500件
18,1750-1799,8965円,85分,114.1%,488件
19,1800-1849,8327円,83分,113.4%,509件
20,1850-1899,8828円,80分,114.7%,442件
21,1900-1949,9421円,77分,116.3%,426件
22,1950-1999,9461円,75分,116.9%,448件
23,2000-2049,9516円,72分,117.6%,421件
24,2050-2099,9177円,68分,118.1%,408件
25,2100-2149,10080円,66分,120.5%,440件
26,2150-2199,10029円,62分,121.5%,407件
27,2200-2249,10223円,59分,123.3%,373件
28,2250-2299,10069円,51分,126.4%,367件
29,2300-2349,9859円,45分,129.5%,369件
30,2350-2399,9921円,40分,133%,357件
31,2400-2449,10528円,39分,135.7%,327件
32,2450-2499,10393円,38分,136.2%,352件
33,2500-2549,10310円,38分,136.5%,344件
34,2550-2599,11033円,36分,141%,348件
35,2600-2649,11735円,34分,146.2%,306件
36,2650-2699,11829円,33分,147.2%,302件
37,2700-2749,12140円,32分,151.1%,311件
38,2750-2799,12663円,30分,155.4%,285件
39,2800-2849,13716円,27分,166.9%,305件
40,2850-2899,13769円,25分,172.6%,279件
41,2900-2949,13939円,22分,182.7%,227件
