,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,5105円,111分,106.1%,1291件
1,1400-1449,5055円,109分,106.2%,1262件
2,1450-1499,5051円,107分,106.3%,1265件
3,1500-1549,5853円,103分,107.6%,1203件
4,1550-1599,5842円,100分,107.8%,1196件
5,1600-1649,6008円,98分,108.2%,1086件
6,1650-1699,5964円,94分,108.4%,1111件
7,1700-1749,6076円,93分,108.7%,1040件
8,1750-1799,5647円,89分,108.4%,1045件
9,1800-1849,6068円,86分,109.4%,973件
10,1850-1899,6367円,82分,110.3%,1013件
11,1900-1949,6140円,79分,110.4%,963件
12,1950-1999,6417円,75分,111.4%,934件
13,2000-2049,6137円,71分,111.6%,952件
14,2050-2099,6496円,69分,112.6%,892件
15,2100-2149,6484円,66分,113%,895件
16,2150-2199,6958円,63分,114.8%,909件
17,2200-2249,6933円,59分,115.6%,800件
18,2250-2299,6467円,56分,115.5%,799件
19,2300-2349,7018円,53分,117.7%,786件
20,2350-2399,7490円,49分,120.4%,791件
21,2400-2449,7881円,48分,122.1%,730件
22,2450-2499,7697円,46分,122.4%,755件
23,2500-2549,8650円,44分,126.4%,696件
24,2550-2599,9123円,43分,128.4%,679件
25,2600-2649,9506円,41分,131.1%,634件
26,2650-2699,10082円,39分,134.4%,574件
27,2700-2749,10998円,36分,141%,479件
28,2750-2799,11741円,33分,147.5%,412件
29,2800-2849,12312円,30分,154.9%,329件
30,2850-2899,13652円,27分,167.2%,242件
31,2900-2949,14530円,23分,183.2%,188件
