,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4933円,132分,105%,880件
1,950-999,4980円,129分,105.2%,791件
2,1000-1049,5367円,127分,105.6%,766件
3,1050-1099,4787円,125分,105.1%,1400件
4,1100-1149,4551円,123分,104.9%,799件
5,1150-1199,5371円,118分,106%,820件
6,1200-1249,5115円,118分,105.8%,727件
7,1250-1299,5576円,115分,106.5%,654件
8,1300-1349,5213円,113分,106.2%,617件
9,1350-1399,5648円,110分,106.8%,636件
10,1400-1449,5374円,109分,106.6%,560件
11,1450-1499,5898円,105分,107.5%,550件
12,1500-1549,6427円,102分,108.4%,508件
13,1550-1599,5967円,100分,108%,521件
14,1600-1649,6535円,96分,109.1%,577件
15,1650-1699,6149円,93分,108.9%,504件
16,1700-1749,6176円,92分,109%,519件
17,1750-1799,7053円,87分,110.8%,492件
18,1800-1849,7469円,84分,111.9%,453件
19,1850-1899,6923円,83分,111.1%,417件
20,1900-1949,7694円,78分,113.1%,468件
21,1950-1999,8217円,77分,114.3%,430件
22,2000-2049,7106円,71分,113.4%,415件
23,2050-2099,7373円,67分,114.6%,379件
24,2100-2149,7656円,63分,116.3%,390件
25,2150-2199,8333円,58分,119.2%,405件
26,2200-2249,8349円,55分,120.2%,384件
27,2250-2299,7562円,51分,119.7%,402件
28,2300-2349,7699円,49分,120.8%,352件
29,2350-2399,8040円,47分,122.6%,349件
30,2400-2449,8801円,44分,126.5%,372件
31,2450-2499,8460円,43分,126%,314件
32,2500-2549,9026円,41分,129%,353件
33,2550-2599,9497円,41分,130.9%,324件
34,2600-2649,9888円,39分,133.8%,303件
35,2650-2699,10404円,38分,136.7%,270件
36,2700-2749,10382円,35分,139.2%,300件
37,2750-2799,11245円,33分,146%,250件
38,2800-2849,12472円,30分,155.7%,259件
39,2850-2899,13161円,26分,167.7%,244件
40,2900-2949,14100円,24分,177.9%,206件
