,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,1901円,139分,101.8%,25件
1,700-749,3262円,122分,103.6%,39件
2,750-799,2067円,149分,101.8%,52件
3,800-849,5014円,132分,105.1%,50件
4,850-899,2277円,134分,102.3%,54件
5,900-949,2955円,135分,102.9%,61件
6,950-999,3053円,130分,103.1%,79件
7,1000-1049,3246円,126分,103.4%,82件
8,1050-1099,2869円,127分,103%,101件
9,1100-1149,4147円,128分,104.3%,116件
10,1150-1199,3584円,121分,103.9%,122件
11,1200-1249,4559円,112分,105.5%,130件
12,1250-1299,4626円,115分,105.4%,135件
13,1300-1349,4685円,107分,105.8%,127件
14,1350-1399,4146円,109分,105.1%,135件
15,1400-1449,2796円,107分,103.5%,154件
16,1450-1499,3694円,104分,104.7%,138件
17,1500-1549,4478円,99分,106%,173件
18,1550-1599,4569円,97分,106.3%,152件
19,1600-1649,5194円,96分,107.2%,166件
20,1650-1699,5836円,95分,108.2%,161件
21,1700-1749,5362円,89分,108%,139件
22,1750-1799,4473円,86分,106.9%,165件
23,1800-1849,5185円,81分,108.6%,173件
24,1850-1899,4815円,79分,108.1%,155件
25,1900-1949,6240円,77分,110.9%,147件
26,1950-1999,5522円,74分,110%,119件
27,2000-2049,4098円,73分,107.5%,123件
28,2050-2099,6108円,69分,111.8%,123件
29,2100-2149,6329円,66分,112.8%,109件
30,2150-2199,6471円,59分,114.7%,132件
31,2200-2249,6374円,57分,115%,104件
32,2250-2299,7029円,51分,118.4%,103件
33,2300-2349,6431円,51分,116.8%,111件
34,2350-2399,7166円,46分,120.6%,98件
35,2400-2449,7332円,45分,121.6%,82件
36,2450-2499,7250円,45分,121.6%,95件
37,2500-2549,7811円,43分,124.3%,94件
38,2550-2599,7479円,42分,123.9%,80件
39,2600-2649,9252円,38分,132.2%,75件
40,2650-2699,9427円,37分,133.8%,66件
41,2700-2749,10431円,33分,141.9%,68件
42,2750-2799,11111円,33分,144.4%,93件
43,2800-2849,11531円,30分,152.1%,76件
44,2850-2899,12974円,27分,165.3%,61件
45,2900-2949,14193円,23分,181.4%,60件
