,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,6845円,116分,107.8%,293件
1,1300-1349,7011円,118分,107.9%,295件
2,1350-1399,6782円,110分,108.2%,289件
3,1400-1449,7218円,103分,109.3%,283件
4,1450-1499,6659円,104分,108.6%,275件
5,1500-1549,7056円,103分,109.2%,280件
6,1550-1599,6964円,100分,109.3%,237件
7,1600-1649,5885円,97分,108.1%,223件
8,1650-1699,6768円,95分,109.5%,233件
9,1700-1749,7453円,89分,111.2%,238件
10,1750-1799,7305円,87分,111.2%,208件
11,1800-1849,6975円,86分,110.8%,221件
12,1850-1899,8107円,83分,113%,229件
13,1900-1949,7697円,76分,113.5%,185件
14,1950-1999,8269円,78分,114.1%,175件
15,2000-2049,7444円,72分,113.7%,177件
16,2050-2099,9468円,67分,118.9%,160件
17,2100-2149,6520円,66分,113.1%,145件
18,2150-2199,9050円,60分,120%,131件
19,2200-2249,7288円,56分,117.5%,146件
20,2250-2299,8132円,51分,121.2%,162件
21,2300-2349,9043円,46分,126%,137件
22,2350-2399,8396円,47分,123.9%,128件
23,2400-2449,8200円,47分,123.1%,114件
24,2450-2499,9644円,42分,130.3%,118件
25,2500-2549,9281円,43分,128.6%,119件
26,2550-2599,10023円,41分,133%,105件
27,2600-2649,10295円,40分,134.2%,107件
28,2650-2699,10425円,39分,136.1%,100件
29,2700-2749,10849円,35分,141.6%,94件
30,2750-2799,12227円,33分,149.3%,125件
31,2800-2849,12894円,29分,158.7%,108件
32,2850-2899,13236円,27分,166.1%,83件
33,2900-2949,15305円,23分,186.9%,79件
