,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,3852円,143分,103.6%,1441件
1,650-699,3712円,141分,103.5%,1204件
2,700-749,3638円,140分,103.5%,1017件
3,750-799,4133円,137分,104%,959件
4,800-849,4314円,133分,104.3%,942件
5,850-899,3984円,133分,104%,964件
6,900-949,4390円,130分,104.5%,868件
7,950-999,4054円,129分,104.2%,845件
8,1000-1049,4596円,126分,104.9%,917件
9,1050-1099,5252円,126分,105.6%,903件
10,1100-1149,4686円,121分,105.1%,795件
11,1150-1199,4727円,117分,105.4%,949件
12,1200-1249,5053円,115分,105.8%,919件
13,1250-1299,5238円,114分,106.1%,861件
14,1300-1349,6096円,111分,107.4%,869件
15,1350-1399,6358円,110分,107.7%,826件
16,1400-1449,5782円,107分,107.2%,866件
17,1450-1499,5944円,103分,107.7%,790件
18,1500-1549,5712円,98分,107.8%,726件
19,1550-1599,6589円,99分,108.9%,706件
20,1600-1649,5648円,95分,108%,715件
21,1650-1699,6393円,93分,109.2%,699件
22,1700-1749,6306円,89分,109.5%,712件
23,1750-1799,6781円,86分,110.5%,645件
24,1800-1849,7252円,83分,111.6%,602件
25,1850-1899,7342円,81分,112%,633件
26,1900-1949,7488円,79分,112.6%,594件
27,1950-1999,7276円,75分,113%,590件
28,2000-2049,7533円,73分,113.7%,603件
29,2050-2099,8038円,69分,115.5%,605件
30,2100-2149,8339円,65分,117%,529件
31,2150-2199,8158円,60分,118.2%,561件
32,2200-2249,7636円,54分,118.9%,523件
33,2250-2299,8100円,49分,122.2%,510件
34,2300-2349,8483円,47分,124.3%,493件
35,2350-2399,8287円,44分,124.9%,477件
36,2400-2449,8367円,42分,126.4%,475件
37,2450-2499,8621円,42分,127.7%,483件
38,2500-2549,9369円,39分,132.2%,447件
39,2550-2599,9620円,38分,133.6%,447件
40,2600-2649,9728円,38分,134.3%,436件
41,2650-2699,10184円,36分,137.2%,401件
42,2700-2749,11183円,33分,144.8%,418件
43,2750-2799,11383円,31分,148.6%,395件
44,2800-2849,11841円,28分,156.1%,382件
45,2850-2899,12770円,26分,165%,357件
46,2900-2949,12674円,27分,163.1%,319件
