,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,10567円,105分,113.4%,28件
1,1400-1449,9422円,99分,112.6%,23件
2,1450-1499,11410円,97分,115.7%,35件
3,1500-1549,10535円,98分,114.4%,34件
4,1550-1599,12697円,91分,118.5%,39件
5,1600-1649,12848円,94分,118.2%,47件
6,1650-1699,10242円,94分,114.6%,41件
7,1700-1749,11024円,89分,116.4%,50件
8,1750-1799,10464円,88分,115.8%,50件
9,1800-1849,11964円,84分,119.1%,54件
10,1850-1899,12580円,75分,122.3%,47件
11,1900-1949,10297円,82分,116.8%,46件
12,1950-1999,11996円,73分,121.9%,44件
13,2000-2049,10268円,74分,118.5%,48件
14,2050-2099,10895円,67分,121.7%,44件
15,2100-2149,10031円,65分,120.7%,42件
16,2150-2199,12298円,60分,127.6%,35件
17,2200-2249,12944円,59分,129.2%,50件
18,2250-2299,10592円,51分,127.8%,27件
19,2300-2349,10877円,48分,130%,44件
20,2350-2399,12661円,41分,140.9%,40件
21,2400-2449,13872円,33分,155.8%,36件
22,2450-2499,9692円,42分,130.5%,24件
23,2500-2549,13495円,32分,155.7%,31件
24,2550-2599,12809円,30分,157.4%,24件
25,2600-2649,12979円,34分,151.5%,26件
26,2650-2699,12986円,33分,153.1%,22件
27,2700-2749,14072円,31分,160.9%,33件
28,2750-2799,14666円,27分,173%,29件
29,2800-2849,14438円,29分,165.5%,24件
30,2850-2899,15100円,25分,181.4%,23件
31,2900-2949,15385円,23分,188.3%,25件
