,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,883円,148分,100.8%,3101件
1,600-649,1357円,146分,101.2%,2912件
2,650-699,1498円,144分,101.4%,2750件
3,700-749,1401円,140分,101.3%,4989件
4,750-799,1403円,140分,101.3%,2869件
5,800-849,1291円,138分,101.2%,2916件
6,850-899,1651円,135分,101.6%,2436件
7,900-949,1810円,133分,101.8%,2233件
8,950-999,1857円,130分,101.9%,2151件
9,1000-1049,1614円,129分,101.7%,2086件
10,1050-1099,1941円,125分,102.1%,2003件
11,1100-1149,2495円,122分,102.7%,2061件
12,1150-1199,3140円,121分,103.5%,1888件
13,1200-1249,2619円,118分,103%,1911件
14,1250-1299,3261円,114分,103.8%,1900件
15,1300-1349,2479円,114分,102.9%,1791件
16,1350-1399,2778円,111分,103.3%,1836件
17,1400-1449,3483円,107分,104.3%,1730件
18,1450-1499,3659円,105分,104.6%,1749件
19,1500-1549,3678円,102分,104.8%,1625件
20,1550-1599,3834円,98分,105.2%,1633件
21,1600-1649,4175円,97分,105.7%,1540件
22,1650-1699,3711円,94分,105.3%,1511件
23,1700-1749,4154円,91分,106.1%,1446件
24,1750-1799,4528円,87分,106.9%,1456件
25,1800-1849,4108円,84分,106.5%,1403件
26,1850-1899,4288円,81分,107.1%,1368件
27,1900-1949,4314円,77分,107.5%,1373件
28,1950-1999,5054円,75分,109%,1330件
29,2000-2049,4898円,72分,109.1%,1312件
30,2050-2099,5250円,69分,110.2%,1268件
31,2100-2149,5243円,66分,110.6%,1169件
32,2150-2199,4913円,62分,110.5%,1164件
33,2200-2249,5761円,59分,113%,1147件
34,2250-2299,5867円,55分,114.2%,1147件
35,2300-2349,5988円,52分,115.4%,1061件
36,2350-2399,6062円,49分,116.6%,1096件
37,2400-2449,6656円,47分,118.9%,1015件
38,2450-2499,7164円,45分,121%,1015件
39,2500-2549,7548円,44分,122.9%,954件
40,2550-2599,8226円,42分,125.9%,853件
41,2600-2649,8804円,39分,130%,708件
42,2650-2699,9333円,38分,133%,631件
43,2700-2749,9915円,35分,138%,473件
44,2750-2799,10892円,33分,144.6%,370件
45,2800-2849,11658円,29分,153.3%,317件
46,2850-2899,13090円,26分,166.6%,264件
47,2900-2949,13431円,24分,174.4%,192件
