,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-907円,159分,99.2%,1212件
1,300-349,-768円,156分,99.3%,1423件
2,350-399,-52円,153分,100%,1605件
3,400-449,147円,151分,100.1%,1631件
4,450-499,127円,148分,100.1%,1668件
5,500-549,449円,148分,100.4%,1743件
6,550-599,309円,147分,100.3%,1707件
7,600-649,532円,145分,100.5%,1754件
8,650-699,797円,141分,100.8%,1744件
9,700-749,1643円,138分,101.6%,1679件
10,750-799,455円,139分,100.4%,1983件
11,800-849,1300円,134分,101.3%,1971件
12,850-899,976円,133分,101%,1956件
13,900-949,1859円,130分,101.9%,1827件
14,950-999,1579円,128分,101.6%,1742件
15,1000-1049,1705円,127分,101.8%,1532件
16,1050-1099,1711円,125分,101.8%,1481件
17,1100-1149,1965円,123分,102.1%,1354件
18,1150-1199,1715円,118分,101.9%,1272件
19,1200-1249,2352円,118分,102.7%,1289件
20,1250-1299,2553円,114分,103%,1209件
21,1300-1349,2372円,113分,102.8%,1134件
22,1350-1399,2844円,109分,103.5%,1211件
23,1400-1449,3440円,105分,104.4%,1196件
24,1450-1499,2722円,103分,103.5%,1068件
25,1500-1549,3551円,102分,104.7%,938件
26,1550-1599,3556円,99分,104.8%,960件
27,1600-1649,3682円,97分,105.1%,961件
28,1650-1699,3341円,92分,104.8%,886件
29,1700-1749,3829円,89分,105.7%,920件
30,1750-1799,4276円,86分,106.6%,852件
31,1800-1849,4695円,83分,107.6%,840件
32,1850-1899,4341円,78分,107.4%,833件
33,1900-1949,4437円,77分,107.7%,743件
34,1950-1999,4431円,73分,108%,773件
35,2000-2049,4502円,72分,108.3%,725件
36,2050-2099,4941円,68分,109.7%,715件
37,2100-2149,5797円,64分,112.1%,690件
38,2150-2199,5495円,62分,111.9%,708件
39,2200-2249,5451円,58分,112.5%,610件
40,2250-2299,5481円,55分,113.2%,610件
41,2300-2349,5762円,52分,114.9%,579件
42,2350-2399,6067円,48分,116.9%,565件
43,2400-2449,6345円,46分,118.6%,563件
44,2450-2499,6827円,45分,120.3%,545件
45,2500-2549,7677円,43分,124.1%,592件
46,2550-2599,8111円,40分,126.8%,532件
47,2600-2649,8402円,39分,129%,552件
48,2650-2699,9313円,37分,133.8%,488件
49,2700-2749,9666円,35分,136.6%,464件
50,2750-2799,10532円,32分,143.8%,427件
51,2800-2849,11266円,30分,150.8%,381件
52,2850-2899,12531円,26分,163.7%,337件
53,2900-2949,13209円,23分,176.6%,264件
