,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,6683円,114分,107.8%,122件
1,1400-1449,6009円,107分,107.5%,130件
2,1450-1499,5853円,109分,107.2%,158件
3,1500-1549,7016円,101分,109.3%,137件
4,1550-1599,6581円,102分,108.6%,122件
5,1600-1649,6428円,101分,108.5%,134件
6,1650-1699,7469円,92分,110.8%,133件
7,1700-1749,6973円,94分,109.9%,146件
8,1750-1799,8790円,86分,113.7%,150件
9,1800-1849,5337円,86分,108.3%,132件
10,1850-1899,8699円,78分,114.9%,123件
11,1900-1949,8129円,80分,113.6%,128件
12,1950-1999,7065円,73分,112.8%,100件
13,2000-2049,7326円,71分,113.7%,114件
14,2050-2099,7379円,67分,114.8%,100件
15,2100-2149,9074円,61分,119.8%,121件
16,2150-2199,7244円,59分,116.4%,73件
17,2200-2249,9208円,55分,122.4%,93件
18,2250-2299,8467円,48分,123.4%,79件
19,2300-2349,9108円,50分,124.3%,83件
20,2350-2399,8310円,46分,124%,84件
21,2400-2449,9041円,45分,127%,87件
22,2450-2499,8231円,47分,123.4%,81件
23,2500-2549,9003円,44分,127.4%,68件
24,2550-2599,9309円,42分,129.7%,69件
25,2600-2649,9710円,40分,132.2%,74件
26,2650-2699,10475円,37分,137.4%,73件
27,2700-2749,11046円,34分,143.3%,51件
28,2750-2799,11227円,32分,146.6%,73件
29,2800-2849,12719円,31分,154.6%,63件
30,2850-2899,14134円,26分,172.2%,58件
31,2900-2949,14321円,24分,180.5%,41件
