,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4603円,128分,104.8%,25件
1,1100-1149,4687円,120分,105.2%,34件
2,1150-1199,6900円,129分,107.2%,29件
3,1200-1249,6764円,121分,107.4%,54件
4,1250-1299,7073円,109分,108.6%,48件
5,1300-1349,6087円,114分,107.1%,48件
6,1350-1399,4934円,107分,106.2%,54件
7,1400-1449,7349円,104分,109.4%,75件
8,1450-1499,8052円,102分,110.5%,62件
9,1500-1549,6485円,104分,108.3%,61件
10,1550-1599,5224円,94分,107.4%,64件
11,1600-1649,5892円,92分,108.5%,59件
12,1650-1699,7011円,94分,109.9%,72件
13,1700-1749,7305円,90分,110.9%,56件
14,1750-1799,5608円,83分,109%,73件
15,1800-1849,6286円,83分,110.1%,67件
16,1850-1899,6831円,76分,112%,58件
17,1900-1949,7115円,74分,112.9%,77件
18,1950-1999,7932円,74分,114.2%,79件
19,2000-2049,5686円,68分,111.2%,64件
20,2050-2099,7750円,66分,115.7%,81件
21,2100-2149,6956円,66分,114.1%,82件
22,2150-2199,5745円,59分,113.1%,69件
23,2200-2249,7333円,55分,117.9%,69件
24,2250-2299,7050円,55分,117.1%,67件
25,2300-2349,6929円,50分,118.6%,73件
26,2350-2399,7756円,45分,122.8%,48件
27,2400-2449,6230円,47分,117.7%,50件
28,2450-2499,6323円,47分,117.8%,54件
29,2500-2549,8443円,40分,127.8%,48件
30,2550-2599,9750円,36分,136.5%,29件
31,2600-2649,10050円,36分,137.2%,42件
32,2650-2699,9258円,36分,134.5%,36件
33,2700-2749,10179円,34分,139.4%,41件
34,2750-2799,10728円,34分,142.6%,48件
35,2800-2849,12568円,28分,159.3%,34件
36,2850-2899,13260円,26分,168.1%,25件
37,2900-2949,14465円,24分,180.9%,40件
