,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3073円,139分,103%,487件
1,850-899,3453円,135分,103.4%,469件
2,900-949,3574円,132分,103.6%,523件
3,950-999,2899円,133分,102.9%,542件
4,1000-1049,3055円,129分,103.2%,596件
5,1050-1099,3987円,122分,104.3%,612件
6,1100-1149,4029円,127分,104.2%,603件
7,1150-1199,3898円,121分,104.3%,612件
8,1200-1249,4604円,115分,105.3%,583件
9,1250-1299,4090円,117分,104.7%,528件
10,1300-1349,4055円,114分,104.7%,554件
11,1350-1399,4939円,109分,106%,518件
12,1400-1449,4209円,108分,105.2%,480件
13,1450-1499,4488円,106分,105.7%,488件
14,1500-1549,4864円,103分,106.3%,486件
15,1550-1599,5556円,98分,107.5%,458件
16,1600-1649,4949円,96分,106.9%,460件
17,1650-1699,5399円,94分,107.6%,449件
18,1700-1749,4830円,89分,107.2%,391件
19,1750-1799,5806円,88分,108.8%,358件
20,1800-1849,5670円,85分,108.9%,379件
21,1850-1899,6461円,80分,110.7%,323件
22,1900-1949,5507円,78分,109.4%,307件
23,1950-1999,7226円,75分,112.9%,307件
24,2000-2049,5621円,72分,110.5%,298件
25,2050-2099,5921円,68分,111.5%,301件
26,2100-2149,6453円,63分,113.6%,289件
27,2150-2199,6527円,61分,114.2%,271件
28,2200-2249,6504円,58分,114.9%,270件
29,2250-2299,6914円,53分,117.5%,236件
30,2300-2349,5914円,53分,114.8%,245件
31,2350-2399,7002円,49分,119.1%,206件
32,2400-2449,7112円,47分,120.1%,237件
33,2450-2499,8294円,43分,125.5%,222件
34,2500-2549,8262円,42分,126%,216件
35,2550-2599,8656円,42分,127.7%,255件
36,2600-2649,8822円,40分,129.1%,214件
37,2650-2699,9663円,37分,134.6%,189件
38,2700-2749,10613円,35分,140.3%,190件
39,2750-2799,11160円,34分,144.3%,178件
40,2800-2849,12134円,30分,154%,175件
41,2850-2899,12876円,27分,164.7%,149件
42,2900-2949,14382円,24分,179.5%,137件
