,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,3268円,126分,103.5%,2003件
1,1100-1149,3803円,123分,104.1%,2061件
2,1150-1199,4460円,122分,104.9%,1888件
3,1200-1249,3892円,119分,104.3%,1911件
4,1250-1299,4504円,115分,105.2%,1900件
5,1300-1349,3697円,115分,104.3%,1791件
6,1350-1399,3970円,112分,104.7%,1836件
7,1400-1449,4659円,108分,105.7%,1730件
8,1450-1499,4817円,106分,106.1%,1749件
9,1500-1549,4801円,103分,106.2%,1625件
10,1550-1599,4919円,99分,106.6%,1633件
11,1600-1649,5255円,98分,107.1%,1540件
12,1650-1699,4743円,95分,106.7%,1511件
13,1700-1749,5162円,91分,107.5%,1446件
14,1750-1799,5507円,88分,108.3%,1456件
15,1800-1849,5031円,85分,107.9%,1403件
16,1850-1899,5183円,82分,108.5%,1368件
17,1900-1949,5166円,78分,108.9%,1373件
18,1950-1999,5897円,75分,110.4%,1330件
19,2000-2049,5704円,72分,110.5%,1312件
20,2050-2099,6035円,70分,111.6%,1268件
21,2100-2149,5997円,67分,112%,1169件
22,2150-2199,5614円,63分,111.9%,1164件
23,2200-2249,6447円,60分,114.4%,1147件
24,2250-2299,6507円,55分,115.6%,1147件
25,2300-2349,6594円,52分,116.8%,1061件
26,2350-2399,6647円,49分,118%,1096件
27,2400-2449,7236円,47分,120.3%,1015件
28,2450-2499,7743円,46分,122.5%,1015件
29,2500-2549,8127円,44分,124.4%,954件
30,2550-2599,8806円,43分,127.4%,853件
31,2600-2649,9383円,40分,131.6%,708件
32,2650-2699,9912円,38分,134.6%,631件
33,2700-2749,10494円,35分,139.6%,473件
34,2750-2799,11472円,33分,146.2%,370件
35,2800-2849,12237円,30分,155%,317件
36,2850-2899,13670円,27分,168.2%,264件
37,2900-2949,14010円,25分,176%,192件
