,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,3910円,127分,104.1%,861件
1,1100-1149,4303円,123分,104.7%,812件
2,1150-1199,4361円,124分,104.7%,748件
3,1200-1249,4167円,120分,104.6%,802件
4,1250-1299,4855円,116分,105.6%,745件
5,1300-1349,4587円,113分,105.4%,725件
6,1350-1399,4046円,112分,104.8%,688件
7,1400-1449,4627円,109分,105.6%,685件
8,1450-1499,5096円,105分,106.5%,651件
9,1500-1549,5269円,102分,106.9%,693件
10,1550-1599,5327円,101分,107%,640件
11,1600-1649,5147円,95分,107.2%,589件
12,1650-1699,5687円,94分,108%,537件
13,1700-1749,6033円,91分,108.8%,546件
14,1750-1799,6499円,86分,110%,474件
15,1800-1849,5366円,86分,108.4%,446件
16,1850-1899,6896円,82分,111.2%,429件
17,1900-1949,5785円,78分,109.9%,426件
18,1950-1999,6094円,75分,110.9%,436件
19,2000-2049,6528円,71分,112.3%,426件
20,2050-2099,6392円,68分,112.5%,396件
21,2100-2149,6011円,66分,112.2%,376件
22,2150-2199,6919円,61分,115.1%,363件
23,2200-2249,6163円,60分,113.7%,355件
24,2250-2299,7260円,55分,117.5%,312件
25,2300-2349,6279円,53分,115.9%,330件
26,2350-2399,7049円,49分,119.3%,315件
27,2400-2449,7605円,46分,122.1%,318件
28,2450-2499,7817円,46分,122.7%,376件
29,2500-2549,7934円,44分,123.9%,300件
30,2550-2599,8723円,42分,127.6%,274件
31,2600-2649,9508円,40分,131.6%,282件
32,2650-2699,10319円,38分,136.3%,271件
33,2700-2749,10679円,36分,140.1%,249件
34,2750-2799,11601円,32分,148.3%,236件
35,2800-2849,12794円,31分,155.8%,231件
36,2850-2899,13700円,27分,168.5%,238件
37,2900-2949,14734円,24分,183.3%,187件
