,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,1321円,128分,101.4%,21件
1,850-899,2235円,145分,102.1%,37件
2,900-949,5097円,125分,105.4%,30件
3,950-999,2075円,129分,102.2%,40件
4,1000-1049,3265円,133分,103.3%,35件
5,1050-1099,4631円,128分,104.8%,56件
6,1100-1149,3571円,120分,104%,58件
7,1150-1199,3730円,118分,104.2%,69件
8,1200-1249,4544円,118分,105.1%,78件
9,1250-1299,4184円,117分,104.8%,87件
10,1300-1349,3761円,110分,104.6%,74件
11,1350-1399,4700円,110分,105.7%,86件
12,1400-1449,4316円,106分,105.5%,80件
13,1450-1499,4245円,100分,105.6%,89件
14,1500-1549,3327円,101分,104.4%,101件
15,1550-1599,4466円,97分,106.1%,99件
16,1600-1649,5059円,92分,107.3%,126件
17,1650-1699,5203円,92分,107.6%,107件
18,1700-1749,5827円,92分,108.4%,116件
19,1750-1799,6216円,89分,109.3%,103件
20,1800-1849,5349円,84分,108.5%,90件
21,1850-1899,5706円,79分,109.6%,126件
22,1900-1949,5298円,75分,109.4%,115件
23,1950-1999,4713円,75分,108.4%,103件
24,2000-2049,7375円,69分,114.3%,107件
25,2050-2099,5151円,67分,110.3%,75件
26,2100-2149,4946円,65分,110.1%,87件
27,2150-2199,5880円,64分,112.3%,68件
28,2200-2249,5920円,59分,113.4%,70件
29,2250-2299,6011円,52分,115.3%,73件
30,2300-2349,7652円,48分,121.3%,76件
31,2350-2399,7333円,45分,121.8%,61件
32,2400-2449,6257円,46分,118%,63件
33,2450-2499,7641円,44分,123%,67件
34,2500-2549,7528円,43分,123.6%,56件
35,2550-2599,8031円,42分,125.6%,68件
36,2600-2649,8009円,43分,125.1%,62件
37,2650-2699,9178円,37分,133.2%,53件
38,2700-2749,10394円,35分,140%,47件
39,2750-2799,10433円,31分,144.6%,44件
40,2800-2849,12016円,28分,157.6%,46件
41,2850-2899,12801円,28分,162%,59件
42,2900-2949,13565円,23分,177.6%,52件
