,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-792円,157分,99.3%,5074件
1,300-349,-635円,153分,99.4%,4115件
2,350-399,-463円,154分,99.6%,3562件
3,400-449,-125円,153分,99.9%,3473件
4,450-499,45円,148分,100%,3353件
5,500-549,-78円,148分,99.9%,3280件
6,550-599,307円,144分,100.3%,3182件
7,600-649,278円,143分,100.3%,3171件
8,650-699,273円,141分,100.3%,3154件
9,700-749,507円,140分,100.5%,3157件
10,750-799,847円,137分,100.8%,3006件
11,800-849,672円,134分,100.7%,3267件
12,850-899,1011円,133分,101%,3358件
13,900-949,1181円,130分,101.2%,3220件
14,950-999,1555円,127分,101.6%,3133件
15,1000-1049,1524円,126分,101.6%,2999件
16,1050-1099,1401円,125分,101.5%,2978件
17,1100-1149,1715円,120分,101.9%,2780件
18,1150-1199,1968円,117分,102.2%,2722件
19,1200-1249,2086円,117分,102.4%,2612件
20,1250-1299,2397円,114分,102.8%,2542件
21,1300-1349,2426円,111分,102.9%,2508件
22,1350-1399,2181円,109分,102.7%,2507件
23,1400-1449,2780円,104分,103.6%,2425件
24,1450-1499,2763円,104分,103.6%,2301件
25,1500-1549,3084円,101分,104.1%,2342件
26,1550-1599,3220円,97分,104.4%,2209件
27,1600-1649,3354円,95分,104.7%,2222件
28,1650-1699,3441円,93分,104.9%,2219件
29,1700-1749,3548円,90分,105.3%,2115件
30,1750-1799,3833円,87分,105.9%,1986件
31,1800-1849,3667円,83分,105.9%,2068件
32,1850-1899,4011円,80分,106.7%,2019件
33,1900-1949,3729円,76分,106.5%,1810件
34,1950-1999,4563円,73分,108.3%,1886件
35,2000-2049,4747円,70分,109%,1791件
36,2050-2099,4694円,67分,109.3%,1776件
37,2100-2149,4750円,64分,109.9%,1744件
38,2150-2199,4975円,61分,110.8%,1721件
39,2200-2249,5211円,57分,112.1%,1634件
40,2250-2299,5449円,54分,113.4%,1564件
41,2300-2349,6012円,50分,116.1%,1568件
42,2350-2399,5833円,48分,116.1%,1524件
43,2400-2449,6343円,45分,118.6%,1490件
44,2450-2499,6758円,44分,120.7%,1488件
45,2500-2549,7092円,43分,122.2%,1410件
46,2550-2599,7103円,42分,122.4%,1177件
